,SID,SCAPN,SCSitus_NumNam,Building_age,Cap_rate_pro_forma,Cap_rate_actual,Land_value,Total_value,Assessed_yr,Floor_area_ratio,Num_floors,Price_per_sqft,Land_price_per_AC,Sale_date,Sale_price,Listing_broker_company
137,S138,FL Miami/Dade 23-3209-001-1040,FL Miami/Dade 7545 Treasure Dr,58.0,,8.38,1300679.0,4000000.0,1998.0,1.5585563869999999,9.0,50.06,3398353.32,3/3/99,6150000.0,
138,S139,FL Miami/Dade 30-4023-000-0150,FL Miami/Dade 4600 67th Ave,43.0,,,748140.0,3895926.0,1997.0,0.56147818,3.0,54.4,1330541.38,8/28/98,6100000.0,Wilsch Huttoe & Associates
139,S140,FL Pinellas 34-31-16-20547-001-0010,FL Pinellas 3401 37th St,45.0,,8.46,163200.0,1226400.0,2004.0,0.396825397,2.0,50.41,871428.57,1/11/05,6100000.0,Marcus & Millichap
140,S141,FL Leon 21-27-16-000-000.1,FL Leon 2353 Mission Rd,31.0,,,520000.0,3858626.0,2015.0,0.35661117200000003,2.0,62.63,972886.76,4/28/16,6100000.0,
141,S142,FL Miami/Dade 02-3234-008-0110,FL Miami/Dade 953 Collins Ave,84.0,,,4466000.0,5563000.0,2002.0,3.3437142860000004,6.0,64.97,9462247.98,4/1/03,6082333.0,
142,S143,FL Miami/Dade 34-2112-028-0450,FL Miami/Dade 611 177th St,47.0,,4.5,881892.0,5603055.0,2012.0,0.518449708,2.0,65.5,1479217.6,2/5/14,6050000.0,Franklin Street
143,S144,FL Orange S144,FL Orange 5953 Curry Ford Rd,46.0,,,,,,0.54963714,2.0,89.37,2139707.7,4/28/16,6017286.0,Berkadia Real Estate Advisors
144,S145,FL Leon 21-27-16-000-1.,FL Leon 2353 Mission Rd,31.0,,6.5,,,,0.35661117200000003,2.0,77.0,1196172.25,4/27/17,6000000.0,
145,S146,FL Leon 21-15-20-610-000.0,FL Leon 2660 Old Bainbridge Rd,24.0,,6.15,0.0,3469596.0,2013.0,0.17937668,2.0,43.65,341102.9,1/14/15,6000000.0,"Marcus & Millichap, Inc."
146,S147,FL Duval 154375-5540,FL Duval 8290 Gate Pky,14.0,,,,,,0.181119062,4.0,30.0,236686.39,10/12/11,6000000.0,Apartment Realty Advisors
147,S148,FL Seminole 21-29-14-501-0A00-0040,FL Seminole 245 Lorraine Dr,46.0,,5.0,540000.0,1001992.0,2016.0,0.56393106,3.0,82.75,2032726.9,10/30/17,6000000.0,Marcus & Millichap
148,S149,FL Duval 019702-0400,FL Duval 11501 Harts Rd,24.0,,8.94,462934.0,3970009.0,2005.0,0.21526298300000002,2.0,44.78,419901.2,6/6/06,5950000.0,
149,S150,FL Orange 26-2228-0000-00-047,FL Orange 222 Hiawassee Rd,36.0,,,700000.0,3054874.0,2005.0,0.208638181,1.0,60.9,553462.08,1/17/06,5875000.0,
150,S151,FL Hillsborough A-20-29-18-3L4-000000-00015.2,FL Hillsborough 105 O'Brien St,49.0,,,540000.0,3983510.0,2002.0,0.70500832,2.0,56.66,1740146.16,12/12/02,5810000.0,
151,S152,FL Pinellas 28-29-15-00000-110-0600,FL Pinellas 1654 Clearwater Largo Rd,49.0,,,0.0,2435000.0,2014.0,0.007175717,1.0,1822.75,569744.6,7/2/15,5800000.0,
152,S153,FL Broward 48-42-14-11-0010,FL Broward 311 42nd Ct,46.0,,8.0,416960.0,3796000.0,2003.0,0.60599521,2.0,52.69,1390887.29,8/21/03,5800000.0,Abood Wood-Fay Real Estate Group
153,S154,FL Leon 21-27-20-439-000.0,FL Leon 1128 Ocala Rd,46.0,,,530000.0,3118264.0,2016.0,0.346390187,2.0,48.17,726817.04,10/26/16,5800000.0,SouthGroup
154,S155,FL Duval 148116-0000,FL Duval 8030 Old Kings Rd,48.0,,,894000.0,2764600.0,2015.0,0.411490773,2.0,54.29,973154.36,11/7/16,5800000.0,
155,S156,FL Leon 21-34-51-000-101.0,FL Leon 1828 Pensacola St,52.0,,,0.0,3047925.0,2013.0,5.434364887,2.0,53.97,12775330.4,7/31/14,5800000.0,
156,S157,FL Pinellas 36-29-15-70236-100-1000,FL Pinellas 301 Seacrest Dr,46.0,,7.51,478500.0,3800000.0,2003.0,0.347579696,2.0,50.84,769745.65,3/2/04,5750000.0,CBRE
157,S158,FL Hillsborough S158,FL Hillsborough 14323 Lucerne Dr,46.0,,,,,,,2.0,76.51,,11/20/18,5738389.0,Marcus & Millichap
158,S159,FL Brevard 27-37-21-01-00000.0-0014.02,FL Brevard 1279 Houston St,48.0,,,658400.0,3387290.0,2004.0,0.455476984,7.0,105.13,2085766.42,5/27/05,5715000.0,Tropical Realty of Suntree
159,S160,FL Pinellas 03-31-16-00000-140-0800,FL Pinellas 3600 49th Ave,43.0,,5.95,0.0,3500000.0,2016.0,0.221756233,2.0,88.07,850746.27,4/27/17,5700000.0,Franklin Street
160,S161,FL Orange 23-2228-0000-00-043,FL Orange 7010 Balboa Dr,46.0,,,0.0,1469461.0,2005.0,0.21866436,1.0,53.4,508598.21,3/21/07,5696300.0,
161,S162,FL Broward 49-42-14-00-0310,FL Broward 850 Commercial Blvd,46.0,,,1069260.0,3976960.0,2002.0,0.486843861,2.0,53.39,1132332.61,5/22/03,5650000.0,Pinnacle Realty
162,S163,FL DeSoto 06-38-25-0000-0225-0000,FL DeSoto 1650 Hargrave St,15.0,,6.73,,,,0.38382696299999997,2.0,71.72,1199143.47,12/27/18,5600000.0,Marcus & Millichap
163,S164,FL Broward 48-41-22-GM-0010,FL Broward 8300 Coral Lake Ln,31.0,,2.82,,,,0.401622095,1.0,23.29,407420.88,6/30/10,5600000.0,Marcus & Millichap Inc
164,S165,FL Pinellas 19-30-16-69786-100-0102,FL Pinellas 6700 102nd Ave,38.0,,7.5,,,2008.0,0.45227089200000004,3.0,69.66,1372323.97,9/24/09,5500000.0,John Burpee & Associates
165,S166,FL Duval 168360-0000,FL Duval 2760 Mayport Rd,32.0,,6.99,936000.0,3937800.0,2012.0,0.310477718,2.0,62.57,846284.04,12/1/13,5500000.0,Marcus & Millichap
166,S167,FL Broward 49-42-07-01-0023,FL Broward 1201 52nd Ave,59.0,,12.47,1173660.0,3810240.0,2002.0,0.428432207,2.0,44.05,822122.57,7/1/03,5500000.0,
167,S168,FL Broward 49-41-24-00-0130,FL Broward 3400 50th Ave,47.0,,8.93,764470.0,2439010.0,2003.0,0.910755953,2.0,75.76,3005464.48,2/10/04,5500000.0,
168,S169,FL Duval 177649-0000,FL Duval 3952 Mayport Rd,59.0,,,1049068.0,3173523.0,2005.0,0.240538682,2.0,70.84,742220.18,8/10/06,5500000.0,
169,S170,FL Duval 014403-0000,FL Duval 6756 103rd St,53.0,,,0.0,0.0,2006.0,0.410092471,2.0,57.55,1028037.38,3/30/07,5500000.0,
170,S171,FL Lake 14-19-24-0003-000-041,FL Lake 56 Elaines Dr,73.0,,,2499470.0,2717152.0,2010.0,0.006213975,1.0,1156.04,312919.09,4/27/12,5460000.0,
171,S172,FL Brevard 27-36-24-00-00758.0-0000.00,FL Brevard 820 Wickham Rd,40.0,,,,,2007.0,0.219242276,1.0,73.63,703225.81,5/15/08,5450000.0,Marcus & Millichap Inc
172,S173,FL Pinellas 06-30-16-15498-000-0170,FL Pinellas 13500 Rodgers Ave,35.0,,,0.0,3200000.0,2011.0,0.24271073899999998,1.0,67.78,716640.93,7/31/12,5429200.0,
173,S174,FL Duval 161135-0250,FL Duval 12021 McCormick Rd,27.0,,7.88,359934.0,3432372.0,2004.0,0.2753639,2.0,44.57,534653.47,10/18/05,5400000.0,Marcus & Millichap Inc
174,S175,FL Escambia 30-1S-30-7902-001-016,FL Escambia 813 Bloodworth Ln,36.0,,5.77,0.0,2798712.0,2014.0,0.50461793,2.0,40.49,890082.64,7/13/15,5385000.0,Marcus & Millichap
175,S176,FL Hillsborough A-09-30-18-3YC-000004-00013.0,FL Hillsborough 3801 Tyson Ave,33.0,,,548830.0,3027717.0,2005.0,0.589614851,2.0,75.15,1930215.83,7/7/06,5366000.0,
176,S177,FL Hillsborough 036272-0876,FL Hillsborough 13101 Aarans Pond Dr,47.0,,6.4,100.0,100.0,2016.0,,2.0,56.84,,5/31/17,5362650.0,Marcus & Millichap
177,S178,FL Broward 48-41-22-00-0018,FL Broward 2920 Forest Hills Blvd,43.0,,,449960.0,3399000.0,2002.0,0.537848179,3.0,50.75,1188888.89,5/28/03,5350000.0,
178,S179,FL Miami/Dade 01-3113-087-0010,FL Miami/Dade 690 60th St,36.0,,7.7,144002.0,1790000.0,2003.0,0.901110347,7.0,61.26,2404718.69,12/17/04,5300000.0,Marcus & Millichap
179,S180,FL Orange 18-2229-0169-00-010,FL Orange 2838 Pine Hills Rd,50.0,,6.99,600000.0,1889450.0,2004.0,0.31408562,2.0,58.76,803992.66,10/31/05,5300000.0,Marcus & Millichap
180,S181,FL Broward 49-42-02-50-0010,FL Broward 1201 Dixie Hwy,,,,5544210.0,5639680.0,2011.0,0.0034856759999999996,1.0,1739.42,264106.0,12/13/11,5300000.0,
181,S182,FL Hillsborough 079389-0000,FL Hillsborough 5316 Sun Paradise Ct,17.0,,5.5,,,,0.523123431,1.0,41.17,938053.1,10/12/18,5300000.0,
182,S183,FL Manatee 22465-0000-9,FL Manatee 5611 Bayshore Rd,57.0,,6.25,0.0,1916580.0,2012.0,0.0075072490000000006,1.0,1141.87,373408.77,2/12/14,5280000.0,SVN Commercial Advisory Group
183,S184,FL Leon 21-15-20-412-000.0,FL Leon 1600 Pullen Rd,45.0,,8.5,560000.0,3103757.0,2013.0,0.257365216,2.0,52.8,591882.75,10/1/14,5250000.0,Marcus & Millichap
184,S185,FL Seminole 21-30-17-300-026A-0000,FL Seminole 600 Kenwick Cor,33.0,,7.0,,,,0.30324788399999997,2.0,17.74,234375.0,12/31/12,5250000.0,Reliant Real Estate Group
185,S186,FL Duval 148106-0020,FL Duval 4915 Baymeadows Rd,48.0,,10.1,360405.0,2227047.0,2001.0,0.157351304,2.0,115.72,793171.17,7/12/02,5250000.0,Walche Investment Group Inc
186,S187,FL Broward 51-42-08-11-0763,FL Broward 4200 Sheridan St,45.0,,9.64,1351900.0,4208370.0,1999.0,0.52535713,2.0,59.14,1353302.06,2/28/01,5250000.0,"Murray Realties Hollywood, Inc."
187,S188,FL Miami/Dade S188,FL Miami/Dade 15451 288th St,48.0,,,,,,0.338711793,2.0,50.72,748354.86,6/3/16,5238484.0,Marcus & Millichap
188,S189,FL Alachua 14282-000-000,FL Alachua 400 1st Ave,39.0,,,0.0,2230800.0,2014.0,0.973275087,7.0,85.81,3637890.02,2/18/15,5200000.0,
189,S190,FL Duval 155427-0000,FL Duval 3530 Victoria Park Rd,49.0,,6.5,1189375.0,3615800.0,2015.0,0.528470795,2.0,51.57,1187214.61,11/8/16,5200000.0,Dickinson Commercial Real Estate Services LLC
190,S191,FL Broward 50-42-08-00-0251,FL Broward 2115 Davie Blvd,50.0,5.01,6.5,2163950.0,4591270.0,2011.0,0.41558660700000005,2.0,75.39,1364829.4,3/25/13,5200000.0,Marcus & Millichap
191,S192,FL Miami/Dade 01-3113-087-0030,FL Miami/Dade 651 58th St,30.0,,,299128.0,4852858.0,2015.0,1.169206564,4.0,36.9,1879192.18,8/31/16,5155000.0,
192,S193,FL Miami/Dade 10-7917-001-0242,FL Miami/Dade 139 12th Ave,37.0,,,622908.0,3920000.0,2003.0,0.39062705600000003,2.0,42.22,718398.84,8/15/03,5140000.0,
193,S194,FL Broward 49-41-25-00-0060,FL Broward 4844 24th Ct,48.0,,6.0,618600.0,3015710.0,2013.0,0.549890059,3.0,45.18,1082278.48,7/10/14,5130000.0,Marcus & Millichap
194,S195,FL Hillsborough 029260-0000,FL Hillsborough 3706 Idlewild Ave,34.0,,6.35,770000.0,3582633.0,2004.0,0.396039604,2.0,55.56,958412.42,4/13/05,5100000.0,Marcus & Millichap
195,S196,FL Orange 28-2129-0000-00-106,FL Orange 8339 Pembrook Villa Cir,38.0,,,450000.0,21673339.0,2005.0,0.247894232,2.0,68.53,739970.97,3/6/06,5098400.0,
196,S197,FL Hillsborough 036288-0000,FL Hillsborough 12708 Bruce B Downs Blvd,54.0,,6.01,600000.0,3198017.0,2004.0,0.325044824,2.0,69.4,982558.14,1/25/06,5070000.0,Marcus & Millichap
197,S198,FL Miami/Dade 04-3013-001-0040,FL Miami/Dade 1350 6th Ave,51.0,,7.35,617119.0,4327587.0,2002.0,0.828946265,2.0,56.76,2049679.36,11/12/03,5050000.0,Marcus & Millichap
198,S199,FL Pinellas 31-16-34-20547-001-0010,FL Pinellas 3401 37th St,45.0,,,0.0,2300000.0,2007.0,0.396825397,2.0,41.73,721285.71,6/26/08,5049000.0,
199,S200,FL Bay 14476-010-000,FL Bay 1701 Hamilton Ave,39.0,,,104160.0,3019260.0,2011.0,0.40818601299999996,2.0,33.2,590237.49,10/26/12,5032660.0,
200,S201,FL Broward 48-42-12-00-0300,FL Broward 5340 5th Ter,44.0,,,1790850.0,4181000.0,2003.0,0.347988445,2.0,43.14,653905.21,9/28/04,5025000.0,Marcus & Millichap
201,S202,FL Martin 10-38-41-000-000-0003.0-7-0000,FL Martin 1201 Palm Beach Rd,39.0,,,1474200.0,2944300.0,2013.0,0.345836519,2.0,55.27,832694.93,4/16/14,5000000.0,CapasGroup Realty Advisors
202,S203,FL Seminole 19-30-25-5AG-0717-0000,FL Seminole 1600 5th St,49.0,,,1620000.0,2984830.0,2015.0,0.22961073399999998,2.0,65.04,650567.29,6/10/16,5000000.0,
203,S204,FL Hillsborough A-18-29-19-50N-000050-00000.1,FL Hillsborough 1615 Hacienda Ct,50.0,,,,,,0.31265108,2.0,77.78,1059322.03,4/29/16,5000000.0,Marcus & Millichap
204,S205,FL Orange 11-2230-0000-00-019,FL Orange 3651 Goldenrod Rd,29.0,,10.71,884000.0,4216414.0,2000.0,0.452378217,2.0,50.79,1000820.67,7/26/01,5000000.0,Smith Equities Corp.
205,S206,FL Leon 21-26-20-618-000.0,FL Leon 1010 Basin St,48.0,,,600000.0,2090047.0,2008.0,0.279024672,2.0,52.28,635430.04,5/11/11,4950000.0,
206,S207,FL Hillsborough 035941-0102,FL Hillsborough 1550 University Woods Pl,33.0,,,560000.0,4298845.0,2004.0,0.401640038,2.0,44.86,784879.06,10/19/05,4900000.0,
207,S208,FL Leon 21-27-16-000-000.1,FL Leon 2353 Mission Rd,31.0,,,0.0,3373836.0,2013.0,0.35661117200000003,2.0,50.31,781499.2,4/8/14,4900000.0,
208,S209,FL Brevard 22-35-15-11-00000.0-0001.10,FL Brevard 102 Court St,55.0,,7.44,464000.0,2995250.0,2004.0,0.42634170299999996,2.0,49.54,920112.78,2/3/05,4895000.0,Marcus & Millichap
209,S210,FL Miami/Dade 10-7907-000-0272,FL Miami/Dade 250 13th St,47.0,,,653400.0,3000000.0,2004.0,0.380835629,2.0,59.01,979000.0,11/21/05,4895000.0,Marcus & Millichap
210,S211,FL Lake S211,FL Lake 2311 Griffin Rd,50.0,,,,,,0.312028939,2.0,44.07,599052.83,6/26/14,4870000.0,
211,S212,FL Duval 168360-0000,FL Duval 2760 Mayport Rd,32.0,,7.25,936000.0,3149065.0,2005.0,0.310477718,2.0,54.61,738575.17,2/1/06,4800000.0,
212,S213,FL Duval S213,FL Duval 2401 Jammes Rd,46.0,,,,,,0.41529902,2.0,52.96,958129.72,10/17/17,4724346.0,Berkadia Real Estate Advisors
213,S214,FL Broward 49-41-25-21-0010,FL Broward 4130 21st St,46.0,,7.0,863000.0,4803040.0,2003.0,0.494193912,2.0,49.68,1069445.71,10/20/03,4700000.0,Marcus & Millichap
214,S215,FL Miami/Dade 30-6007-000-0190,FL Miami/Dade 21160 112th Ave,48.0,8.5,,1569899.0,5773203.0,2010.0,0.45102169,2.0,56.42,1108490.57,12/15/10,4700000.0,Marcus & Millichap
215,S216,FL Duval S216,FL Duval 489 Starratt Rd,36.0,,,,,,0.003621613,1.0,400.97,63256.42,1/18/08,4699800.0,
216,S217,FL Leon 31-05-20-003-000.0,FL Leon 2100 Apalachee Pky,38.0,,,0.0,1015013.0,2014.0,0.203433494,1.0,79.57,705128.21,3/16/15,4675000.0,
217,S218,FL Hillsborough U-07-28-19-1GK-000001-01801.0,FL Hillsborough 1550 University Woods Pl,33.0,,,560000.0,2741600.0,2010.0,0.401640038,2.0,42.79,748642.48,4/27/12,4673775.0,
218,S219,FL Miami/Dade 01-3113-087-0010,FL Miami/Dade 690 60th St,36.0,,,480005.0,5503415.0,2007.0,0.901110347,7.0,53.62,2104718.69,1/29/09,4638800.0,
219,S220,FL Hillsborough A-13-28-18-ZZZ-000005-36280.0,FL Hillsborough 10905 Bourbon Ct,50.0,,7.29,500000.0,2342557.0,2014.0,0.460902734,2.0,44.3,889423.08,7/29/15,4625000.0,Marcus & Millichap
220,S221,FL Miami/Dade 30-6933-028-0010,FL Miami/Dade 27707 Dixie Hwy,45.0,,,,,,0.246882971,2.0,95.05,1022222.22,2/29/12,4600000.0,CBRE
221,S222,FL Orange 02-2230-0000-00-026,FL Orange 4704 Lucier Ct,33.0,,,,,,0.320893905,2.0,45.02,629274.97,3/6/95,4600000.0,
222,S223,FL Alachua 06765-001-000,FL Alachua 2370 Archer Rd,50.0,,,0.0,2771500.0,2014.0,0.473151974,3.0,55.57,1145375.0,4/8/15,4581500.0,
223,S224,FL Pinellas 06-30-16-15498-000-0170,FL Pinellas 13500 Rodgers Ave,35.0,,,,,2012.0,0.24271073899999998,1.0,56.49,597288.77,3/27/13,4525000.0,John Burpee & Associates
224,S225,FL Palm Beach 74-43-43-09-11-002-0010,FL Palm Beach 2100 Australian Ave,46.0,,,600000.0,39436795.0,1999.0,0.621533277,4.0,31.85,862366.33,12/28/99,4500000.0,
225,S226,FL Okaloosa 15-2S-24-0000-0011-0020,FL Okaloosa 105 Wright Pky,44.0,,7.7,479821.0,1940242.0,2013.0,0.29432928399999997,2.0,56.58,725409.84,7/15/14,4425000.0,Cushman & Wakefield
226,S227,FL Miami/Dade 04-2035-038-0080,FL Miami/Dade 1871 62nd St,47.0,,,485404.0,2600000.0,1997.0,0.9096407879999999,3.0,43.01,,7/24/98,4400000.0,
227,S228,FL Pinellas 29-15-28-00000-110-0600,FL Pinellas 1654 Clearwater Largo Rd,49.0,,,0.0,2800000.0,2007.0,0.007175717,1.0,1382.78,432220.04,6/5/08,4400000.0,
228,S229,FL Jackson 33-5N-10-0000-0580-0010,FL Jackson 3070 Carters Mill Rd,49.0,,,0.0,1710827.0,2014.0,0.39062645799999995,2.0,43.29,736564.06,3/4/15,4350000.0,
229,S230,FL Nassau 15-3N-24-0000-0002-0030,FL Nassau 37445 Cody Cir,45.0,,7.0,130000.0,3061609.0,2015.0,0.252564236,2.0,37.01,407169.81,9/15/16,4316000.0,"ARA, a Newmark Company"
230,S231,FL Miami/Dade 04-3106-064-0010,FL Miami/Dade 4655 Palm Ave,48.0,,9.95,429112.0,2625000.0,1998.0,0.404721568,3.0,61.64,1086736.76,9/20/00,4300000.0,"Martin & Associates Realty, Inc."
231,S232,FL Pinellas 18-16-27-00000-240-0600,FL Pinellas 600 Haven Pl,44.0,,10.45,461100.0,2401600.0,2000.0,0.39690738600000003,2.0,35.53,614285.71,9/28/01,4300000.0,Marcus & Millichap
232,S233,FL Leon 31-07-45-00A-003.0,FL Leon 509 Magnolia Dr,47.0,,,0.0,2605571.0,2012.0,0.3229117,2.0,42.05,591471.8,3/12/14,4300000.0,
233,S234,FL Orange 15-2128-0000-00-197,FL Orange 131 15th St,51.0,,,1010000.0,2526456.0,2010.0,0.31386879100000004,2.0,55.45,758095.91,8/15/12,4284000.0,
234,S235,FL Orange 15-2329-0000-00-089,FL Orange 1200 Holden Ave,53.0,,11.16,1080000.0,2603316.0,2012.0,0.468910296,2.0,26.72,545732.48,6/19/13,4284000.0,Marcus & Millichap
235,S236,FL Palm Beach 12-43-46-19-15-064-0040,FL Palm Beach 1640 Congress Ave,47.0,9.98,9.39,,,,0.28769095899999997,2.0,45.41,,10/31/11,4250000.0,Marcus & Millichap
236,S237,FL Hillsborough A-09-30-18-3YC-000004-00013.0,FL Hillsborough 3801 Tyson Ave,33.0,,8.15,163783.0,304053.0,2012.0,0.589614851,2.0,58.4,1500000.0,6/11/13,4170000.0,Marcus & Millichap
237,S238,FL Duval 044144-0000,FL Duval 10621 Monaco Dr,52.0,,10.0,2438481.0,2498000.0,2009.0,0.37945800700000004,2.0,45.78,756705.5,7/22/10,4150000.0,Dickinson-Klotz Real Estate Investment Advisors
238,S239,FL Miami/Dade 30-7904-000-0261,FL Miami/Dade 15485 Biscayne Dr,47.0,,7.0,0.0,2300000.0,2010.0,0.412774588,3.0,45.82,823870.4,9/7/11,4150000.0,Marcus & Millichap
239,S240,FL Broward 51-41-03-01-0210,FL Broward 7550 Stirling Rd,45.0,,10.79,283970.0,2264990.0,1998.0,0.7536415809999999,4.0,44.14,1448943.66,7/14/99,4115000.0,
240,S241,FL Duval 014406-0000,FL Duval 6756 103rd St,53.0,8.54,7.0,304500.0,1446000.0,2015.0,0.410092471,2.0,42.9,766355.14,9/20/16,4100000.0,Franklin Street Real Estate Services
241,S242,FL Duval 015248-0000,FL Duval 9500 103rd St,34.0,,,277498.0,1809099.0,2002.0,0.269277616,2.0,54.61,640530.57,9/30/03,4080500.0,CBRE
242,S243,FL Miami/Dade 07-2207-056-0030,FL Miami/Dade 999 167th St,54.0,,11.94,596425.0,4285517.0,2000.0,1.355151681,5.0,40.33,2380952.38,6/19/01,4000000.0,
243,S244,FL Leon 21-23-20-232-000.0,FL Leon 1447 Stone Rd,29.0,,,728000.0,3533031.0,2012.0,0.271392906,2.0,42.29,500000.0,6/21/13,4000000.0,SVN SouthLand Commercial
244,S245,FL Alachua 16106-130-000,FL Alachua 1101 15th St,49.0,,9.66,,,,0.21613786,2.0,54.75,515463.92,10/9/12,4000000.0,Marcus & Millichap
245,S246,FL Miami/Dade 06-2230-003-0080,FL Miami/Dade 13280 6th Ave,55.0,,,448858.0,2508000.0,2000.0,1.088486412,3.0,35.9,1702127.66,9/14/01,4000000.0,
246,S247,FL Brevard 24-36-29-BY-00000.0-0007.01,FL Brevard 811 Crestview Dr,36.0,,,0.0,3100000.0,,0.234475065,2.0,44.05,449943.76,5/1/17,4000000.0,
247,S248,FL Miami/Dade 10-7918-001-0130,FL Miami/Dade 301 6th Ave,25.0,11.0,8.5,0.0,3000000.0,2010.0,0.250041338,2.0,44.83,488322.98,5/6/11,4000000.0,Marcus & Millichap
248,S249,FL Escambia 47-1S-30-1101-060-046,FL Escambia 151 Boone St,48.0,,7.52,326040.0,2598906.0,2016.0,0.282307319,2.0,54.67,672297.3,3/3/17,3980000.0,Marcus & Millichap
249,S250,FL Okaloosa 02-2S-24-0000-0047-0000,FL Okaloosa 321 Woodrow St,46.0,,,0.0,2886385.0,2012.0,0.616663463,2.0,33.76,906976.74,8/5/13,3900000.0,
250,S251,FL Broward 50-41-37-01-0340,FL Broward 411 25 St,56.0,,,2032050.0,2052290.0,2011.0,0.002945315,1.0,3095.24,397112.28,12/28/12,3900000.0,
251,S252,FL Broward 49-42-02-03-0411,FL Broward 874 10th St,46.0,,8.83,207010.0,2688820.0,2001.0,0.5697551,2.0,53.82,1335616.44,3/29/02,3900000.0,Brandt Realty Investment
252,S253,FL Hillsborough T-15-28-19-930-000000-01101.0,FL Hillsborough 11050 Le Jardin Cir,46.0,,7.5,,,2010.0,0.478012448,2.0,34.24,712962.96,8/9/11,3850000.0,Franklin Street
253,S254,FL Hillsborough 152749-0000,FL Hillsborough 5711 Troy Ct,48.0,,8.89,500000.0,2507401.0,2004.0,0.553955697,3.0,47.77,1152625.59,5/17/05,3850000.0,Marcus & Millichap
254,S255,FL Hillsborough 152757-0000,FL Hillsborough 4200 Kenneth Ct,46.0,,8.89,500000.0,2574129.0,2004.0,1.238500065,3.0,20.22,1090836.97,5/17/05,3850000.0,Marcus & Millichap
255,S256,FL Miami/Dade 04-2035-038-0080,FL Miami/Dade 1871 62nd St,47.0,,,485404.0,3400000.0,1999.0,0.9096407879999999,3.0,34.65,1373034.68,6/7/00,3825000.0,
256,S257,FL Miami/Dade 04-2025-014-0090,FL Miami/Dade 1035 71st St,51.0,,9.83,121500.0,383788.0,2000.0,0.26812919,2.0,46.18,539412.61,5/4/01,3800000.0,
257,S258,FL Duval 171725-0500,FL Duval 900 Plaza Dr,45.0,,,1153607.0,3777200.0,2012.0,0.310688337,2.0,34.46,466332.05,7/29/13,3800000.0,
258,S259,FL Miami/Dade 30-7904-000-0520,FL Miami/Dade 15451 288th St,48.0,,,682045.0,1628714.0,2004.0,0.338711793,2.0,36.12,532857.14,9/15/04,3730000.0,
259,S260,FL Duval 130544-0000,FL Duval 2166 Dunsford Ter,46.0,,,,,2011.0,0.500219441,2.0,35.96,783613.45,6/1/12,3730000.0,Coastal Apartment Advisors
260,S261,FL Polk S261,FL Polk 2808 Florida Ave,38.0,,,,,,0.00375678,1.0,1257.94,205856.16,7/1/11,3698350.0,
261,S262,FL Miami/Dade 04-3013-001-0040,FL Miami/Dade 1350 6th Ave,51.0,,9.7,536625.0,2943000.0,2000.0,0.828946265,2.0,41.25,1489366.02,11/1/00,3669500.0,Real Estate World Commercial
262,S263,FL Hillsborough U-08-28-19-ZZZ-000001-30010.0,FL Hillsborough 12708 Bruce B Downs Blvd,54.0,,,0.0,2393300.0,2011.0,0.325044824,2.0,49.27,697674.42,1/29/13,3600000.0,
263,S264,FL Duval 103178-0000,FL Duval 5615 Seaboard Ave,38.0,,9.43,320166.0,2405172.0,2004.0,0.189042559,1.0,43.99,362244.9,9/24/04,3550000.0,
264,S265,FL Orange 23-2228-0000-00-043,FL Orange 7010 Balboa Dr,46.0,,,0.0,2721224.0,2005.0,0.21866436,1.0,33.13,315589.29,3/21/07,3534600.0,
265,S266,FL Duval 155427-0000,FL Duval 3530 Victoria Park Rd,49.0,,8.0,970326.0,2745200.0,2012.0,0.528470795,2.0,34.71,799086.76,10/31/13,3500000.0,Dickinson Commercial Real Estate Services LLC
266,S267,FL Hillsborough U-33-28-18-ZZZ-000001-04630.0,FL Hillsborough 3706 Idlewild Ave,34.0,,,880000.0,3813400.0,2010.0,0.396039604,2.0,38.13,657734.01,5/19/11,3500000.0,
267,S268,FL Miami/Dade 04-3011-002-0912,FL Miami/Dade 2659 Okeechobee Rd,11.0,,,,,2003.0,1.596273272,1.0,7.17,498575.5,8/8/03,3500000.0,
268,S269,FL Leon 21-22-51-095-104.0,FL Leon 2340 Wanda Ct,45.0,5.31,5.31,800000.0,3632142.0,2007.0,0.21522874,2.0,45.16,423412.2,12/19/07,3400000.0,Marcus & Millichap
269,S270,FL Pinellas 19-30-17-25434-010-0010,FL Pinellas 8624 4th St,64.0,,,1971474.0,2567100.0,2017.0,0.00024813200000000003,1.0,34000.0,367492.08,1/16/18,3400000.0,
270,S271,FL Brevard 24-36-29-BY-00000.0-0007.01,FL Brevard 811 Crestview Dr,36.0,,,300000.0,2581710.0,2011.0,0.234475065,2.0,37.38,381774.58,3/6/13,3393976.0,"SVN Affordable/Levental Realty, LLC"
271,S272,FL Leon 21-21-51-001-102.0,FL Leon 2749 Tharpe St,29.0,,8.5,798000.0,2544173.0,2012.0,0.20649805699999998,2.0,53.07,477369.17,12/23/13,3375000.0,"NAI TALCOR Commercial Real Estate Services, Inc."
272,S273,FL Hillsborough 112904-0000,FL Hillsborough 4601 Gray St,50.0,,,100.0,2070000.0,1999.0,0.706630185,3.0,32.91,1013122.25,8/28/00,3366200.0,
273,S274,FL Duval 102933-0010,FL Duval 2401 Jammes Rd,46.0,,,369750.0,2616200.0,2015.0,0.41529902,2.0,37.67,681431.01,10/19/15,3360000.0,The Klotz Group of Companies
