,SID,SCAPN,SCSitus_NumNam,Building_age,Cap_rate_pro_forma,Cap_rate_actual,Land_value,Total_value,Assessed_yr,Floor_area_ratio,Num_floors,Price_per_sqft,Land_price_per_AC,Sale_date,Sale_price,Listing_broker_company
10820,S10821,GA Gwinnett 7-147-010,GA Gwinnett 2910 Buford Dr,19,,,,,,0.283766352,4,2.33,28742.51,6/14/05,1200000,
10821,S10822,GA Gwinnett 7-147-010,GA Gwinnett 2910 Buford Dr,19,,,,,,0.283766352,4,2.26,27952.1,7/25/05,1167000,
10822,S10823,GA Muscogee 062-036-004,GA Muscogee 2001 Torch Hill Rd,67,,,0,8332000,2012,1.182346891,1,2.79,143863.21,8/23/13,1050000,Marcus & Millichap
10823,S10824,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,1.18,743877.55,6/8/18,729000,
10824,S10825,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,1.05,662244.9,1/18/19,649000,
10825,S10826,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,1.01,636734.69,1/11/19,624000,
10826,S10827,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.98,621428.57,11/28/18,609000,
10827,S10828,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.94,595918.37,6/19/18,584000,
10828,S10829,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.92,580612.24,8/14/18,569000,
10829,S10830,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.9,570408.16,6/15/18,559000,
10830,S10831,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.89,563163.27,3/22/19,551900,
10831,S10832,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.88,555102.04,8/24/18,544000,
10832,S10833,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.87,550000,11/9/18,539000,
10833,S10834,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.84,529591.84,8/17/18,519000,
10834,S10835,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.82,516326.53,7/6/18,506000,
10835,S10836,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.77,488775.51,2/14/19,479000,
10836,S10837,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.74,468367.35,10/9/18,459000,
10837,S10838,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.64,407142.86,8/3/18,399000,
10838,S10839,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.64,406122.45,5/31/18,398000,
10839,S10840,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,0.63,396938.78,7/27/18,389000,
10840,S10841,GA DeKalb 18-102-07-047,GA DeKalb 3421 Druid Hills Rd,35,,,3067000,3067000,2011,0.588281025,3,0,0,5/15/13,0,
10841,S10842,GA Henry S10842,GA Henry 2014 Avalon Pky,10,,,,,,0.477508144,4,,,5/14/19,,
10842,S10843,GA DeKalb 15-136-01-005,GA DeKalb 2892 Eastwyck Cir,55,,,4751700,6151700,2013,0.291055334,2,,,11/3/14,,The Wiley Real Estate Group
10843,S10844,GA Gwinnett S10844,GA Gwinnett 4000 McGinnis Ferry Rd,22,,,,,,0.212071827,3,,,1/7/14,,
10844,S10845,GA Chatham 6-0015-02-004,GA Chatham 4309 Augusta Rd,47,,,0,7700000,2015,0.146789425,2,,,3/1/16,,
10845,S10846,GA Gwinnett 6-142-041,GA Gwinnett 4200 Jimmy Carter Blvd,32,,,,,,0.212823421,2,,,8/1/11,,
10846,S10847,GA Gwinnett S10847,GA Gwinnett 4000 McGinnis Ferry Rd,22,,,,,,0.212071827,3,,,1/27/16,,
10847,S10848,GA Cobb 16-1135-0-009-0,GA Cobb 1805 Roswell Rd,44,,,13925260,50978400,2018,0.353706567,3,,,7/10/19,,Cushman & Wakefield
10848,S10849,GA DeKalb 16-055-02-002,GA DeKalb 421 Meadowood Dr,49,,,1434620,8507420,2013,0.501272797,2,,,1/31/15,,
10849,S10850,GA Gwinnett S10850,GA Gwinnett 3355 McDaniel Rd,22,,,,,,0.223429627,3,,,10/1/13,,
10850,S10851,GA DeKalb 18-334-01-019,GA DeKalb 4700 Hill Pky,37,,,0,11105284,2008,0.37832119,2,,,10/6/09,,
10851,S10852,GA Fulton S10852,GA Fulton 485 Lindbergh Pl,21,,,,,,1.119669346,4,,,11/28/16,,CBRE
10852,S10853,GA Cobb S10853,GA Cobb 2383 Akers Mill Rd,51,,,,,,0.271846588,3,,,5/10/11,,
10853,S10854,GA Cobb S10854,GA Cobb 50 Adams Lake Blvd,23,,,,,,0.660258836,4,,,11/28/16,,CBRE
10854,S10855,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10,,,513000,2736100,2017,14.50056222,46,,,7/6/18,,
10855,S10856,GA DeKalb S10856,GA DeKalb 855 Emory Point Dr,6,,,,,,0.480315281,5,,,2/18/15,,"Eastdil Secured, LLC"
10856,S10857,GA DeKalb S10857,GA DeKalb 2500 Northeast Expy,13,,,,,,0.547585329,3,,,6/6/12,,
10857,S10858,GA Fulton S10858,GA Fulton 8350 Roswell Rd,33,,,,,,0.4064996,3,,,9/17/15,,
10858,S10859,GA Fulton S10859,GA Fulton 860 Peachtree St,14,,,,,,,28,,,4/20/17,,Skyline Seven Real Estate
10859,S10860,GA Cobb S10860,GA Cobb 4600 Village Pl,13,,,,,,1.419597237,4,,,9/29/17,,
10860,S10861,GA Cobb 17-0651-0-005-0,GA Cobb 861 Franklin Rd,46,,,846108,3600000,2010,0.271370458,2,,,6/23/11,,
10861,S10862,GA Fulton S10862,GA Fulton 4555 Washington Rd,48,,,,,,0.383605863,3,,,3/15/11,,
10862,S10863,GA DeKalb 18-350-01-007,GA DeKalb 302 Perimeter Ctr,13,,,19621500,68544000,,1.525253707,5,,,1/22/16,,
10863,S10864,GA Cobb S10864,GA Cobb 1750 Shiloh Rd,17,,,,,,0.316277597,4,,,10/1/13,,
10864,S10865,GA Cobb 17-1085-0-158-0,GA Cobb 3702 River Heights Crossing,32,,,9799260,39484700,,0.33967377,3,,,7/6/10,,
10865,S10866,GA Fulton S10866,GA Fulton 914 Collier Rd,22,,,,,,0.673910426,3,,,11/28/16,,CBRE
10866,S10867,GA DeKalb S10867,GA DeKalb 302 Perimeter Ctr,13,,,,,,1.525253707,5,,,2/18/15,,"Eastdil Secured, LLC"
10867,S10868,GA DeKalb S10868,GA DeKalb 2500 Northeast Expy,13,,,,,,0.547585329,3,,,1/20/12,,
10868,S10869,GA Fulton S10869,GA Fulton 3505 Redwine Rd,14,,,,,,0.307312246,2,,,1/27/16,,
10869,S10870,GA Cobb S10870,GA Cobb 1019 Franklin Rd,41,,,,,,0.360343104,2,,,6/18/14,,
10870,S10871,GA Gwinnett S10871,GA Gwinnett 1655 Centerview Dr,18,,,,,,0.318615716,3,,,6/1/11,,
10871,S10872,GA Cobb S10872,GA Cobb 100 Akers Ridge Dr,32,,,,,,0.255991157,3,,,2/18/15,,"Eastdil Secured, LLC"
10872,S10873,GA Chatham 6-0015-02-004,GA Chatham 4309 Augusta Rd,47,,,0,7700000,2015,0.146789425,2,,,3/2/16,,
10873,S10874,GA DeKalb S10874,GA DeKalb 3421 Druid Hills Rd,35,,,,,,0.588281025,3,,,4/1/14,,
10874,S10875,GA Muscogee 064-008-001,GA Muscogee 901 Joy Rd,52,,,894380,1650230,2017,0.877031061,1,,,10/16/18,,
10875,S10876,GA Gwinnett S10876,GA Gwinnett 3383 Holcomb Bridge Rd,38,,,,,,0.252159835,1,,,1/28/14,,
10876,S10877,GA Fulton 12-2700-0750-009-7,GA Fulton 32000 Gardner Dr,22,,4.75,31515600,111161500,2017,0.311796319,3,205.7,2793760.13,9/28/18,172375000,CBRE
10877,S10878,GA Cobb 17-0879-0-035-0,GA Cobb 900 Battery Ave,2,,4.5,16040500,147017200,2018,3.110090802,6,321.65,43575418.99,10/9/18,156000000,Walker & Dunlop LLC
10878,S10879,GA Cobb 17-0735-034-0,GA Cobb 2053 Lake Park Dr,36,,6.5,13187360,86826200,2013,0.48700237,3,60.97,1293341.5,7/3/14,150467350,CBRE
10879,S10880,GA Forsyth 021-665,GA Forsyth 910 Deerfield Crossing Dr,3,5,,,,2017,0.530303898,3,246.91,5703590.4,3/9/18,141700000,Cushman & Wakefield
10880,S10881,GA DeKalb S10881,GA DeKalb 855 Emory Point Dr,6,,,,,,0.480315281,5,213.52,4467402.15,5/3/17,141214582,CBRE
10881,S10882,GA Cobb 17-0704-107,GA Cobb 2053 Lake Park Dr,36,,,13654270,90292632,2004,0.48700237,3,53.69,1138903.21,8/8/05,132500000,CBRE
10882,S10883,GA Cobb S10883,GA Cobb 2075 Powers Ferry Rd,41,,,,,,0.570895708,2,159.39,3963656.25,1/7/16,127827914,JLL
10883,S10884,GA Cobb 17-1008-0-007-0,GA Cobb 2075 Powers Ferry Rd,41,,5.4,13968810,45860900,2016,0.570895708,2,141.52,3519379.84,6/30/17,113500000,JLL
10884,S10885,GA DeKalb 18-349-01-006,GA DeKalb 100 Ashford Gables Dr,29,,5.75,,,,0.631588255,3,198.47,5460238.57,9/27/18,109860000,JLL
10885,S10886,GA Fulton 21-5470-0973-273,GA Fulton 13125 Morris Rd,18,,,22269700,90497100,2014,0.352936904,3,148.31,2280165.83,9/17/15,104500000,Walker & Dunlop LLC
10886,S10887,GA DeKalb 18-363-01-005,GA DeKalb 4867 Ashford Dunwoody Rd,23,,,23281916,68764800,2017,0.79450743,4,120.06,4155214.23,6/11/18,102800000,JLL
10887,S10888,GA Gwinnett R7238-015,GA Gwinnett 4021 McGinnis Ferry Rd,20,5.45,,6764200,29913000,2013,0.262912958,3,99.52,1139782.46,10/16/14,98500000,JLL
10888,S10889,GA Gwinnett R6291-011,GA Gwinnett 3475 Pleasant Hill Rd,23,5.5,,8507800,47657000,2017,0.213395891,2,128.93,1198499.49,9/28/17,94250000,JLL
10889,S10890,GA Cobb 17-0839-0-008-0,GA Cobb 5900 Suffex Green Ln,35,,5.85,,,,0.264235911,3,153.22,1763565.89,6/20/16,91000000,
10890,S10891,GA DeKalb 18-349-01-043,GA DeKalb 100 Ashford Gables Dr,29,,,46363383,69115745,2015,0.631588255,3,162.59,4473161.03,1/27/16,90000000,JLL
10891,S10892,GA Gwinnett R6197-112,GA Gwinnett 1635 Pirkle Rd,32,,5.05,6052600,34000000,2018,0.234566803,3,148.44,1516683.52,5/9/19,90000000,Cushman & Wakefield
10892,S10893,GA Fulton 17-0021-LL-042,GA Fulton 7150 Peachtree Dunwoody Rd,30,,5.6,18550000,73830600,2016,0.486262285,3,133.67,2831325.3,4/3/17,89300000,CBRE
10893,S10894,GA Fulton S10894,GA Fulton 100 Hemingway Ln,24,,,,,,0.303315033,3,117.68,1554770.32,3/24/15,88000000,
10894,S10895,GA Cobb 16-0727-0-003-0,GA Cobb 1955 Bells Ferry Rd,33,,5.75,7884290,38300000,2017,0.392997016,3,84.94,1454166.67,10/5/17,87250000,CBRE
10895,S10896,GA Fulton S10896,GA Fulton 13085 Morris Rd,18,,,,,,0.538177876,3,120.66,2828618.97,3/24/15,85000000,
10896,S10897,GA DeKalb 18-343-01-001,GA DeKalb 2311 Dunwoody Crossing,38,5.63,,,43585000,2013,0.231469651,3,86.73,874500.47,7/31/14,82850000,CBRE
10897,S10898,GA Cobb 17-0784-0-002-0,GA Cobb 3500 Windcliff Dr,34,,5,4956560,43993700,2017,0.316706491,2,138.98,1917363.05,8/15/18,82600000,CBRE
10898,S10899,GA Fulton 14-0046-0007-102,GA Fulton 180 Jackson St,9,,,17760000,71182600,2012,1.416506911,5,139.57,8611691.02,9/19/13,82500000,
10899,S10900,GA Cobb 17-0706-0-001-0,GA Cobb 2200 Woodlands Dr,35,,,27352730,55619500,2018,0.27037631,2,143.68,1692243.01,2/1/19,80500000,
10900,S10901,GA Fulton S10901,GA Fulton 8085 Adair Ln,34,,,,,,0.211889658,3,92.47,853513.51,12/28/16,78950000,CBRE
10901,S10902,GA DeKalb 18-265-03-011,GA DeKalb 3311 Flowers Rd,31,,6,25504125,73556300,2016,0.269049751,3,113.83,1334067.42,12/1/16,78750000,JLL
10902,S10903,GA Coweta W02-0-175,GA Coweta 10 Lakeside Way,29,,,5690000,44213914,2018,0.343454964,3,110.69,1656047.95,4/30/19,77250000,CBRE
10903,S10904,GA Gwinnett R7031-007,GA Gwinnett 980 Walther Blvd,22,,4.53,6597400,56208000,2017,0.340929358,3,120.4,1788033.4,2/15/18,77100000,CBRE
10904,S10905,GA Muscogee 110-006-001,GA Muscogee 6029 Flat Rock Rd,32,,6.66,3771622,45850334,2014,0.27850351,2,57.74,700460.83,8/31/15,76000000,Cushman & Wakefield
10905,S10906,GA DeKalb 18-233-06-049,GA DeKalb 2500 Shallowford Rd,17,,5,24596619,57498513,,0.682873222,3,146.21,4349112.43,1/19/16,73500000,Walker & Dunlop LLC
10906,S10907,GA Fulton 17-0021-LL-042,GA Fulton 7150 Peachtree Dunwoody Rd,30,,,18550000,49902100,2012,0.486262285,3,109.27,2314521.24,6/28/13,73000000,
10907,S10908,GA Muscogee S10908,GA Muscogee 6029 Flat Rock Rd,32,,,,,,0.27850351,2,54.93,666359.45,7/1/15,72300000,Cushman & Wakefield
10908,S10909,GA DeKalb 18-0349-01-006,GA DeKalb 100 Ashford Gables Dr,29,,4.75,23652300,46465400,2007,0.631588255,3,126.73,3486580.52,10/4/07,70150000,Newmark Knight Frank
10909,S10910,GA DeKalb S10910,GA DeKalb 4867 Ashford Dunwoody Rd,23,,,,,,0.79450743,4,80.76,2795097.53,12/15/15,69150713,
10910,S10911,GA Gwinnett R6169-001,GA Gwinnett 3201 Sunrise Village Ln,35,5.79,,8519500,32000000,2018,0.252074566,2,113.93,1251019.85,1/22/19,69000000,
10911,S10912,GA Cobb 17-1009-0-005-0,GA Cobb 1000 Shadowood Pky,45,,,9870530,57102500,2014,0.359565034,2,108.11,1693330.3,10/31/14,67000000,
10912,S10913,GA DeKalb 18-0109-04-006,GA DeKalb 500 Briarvista Way,23,,,10289200,26645360,2008,1.134649445,4,59.45,2938394.35,1/29/09,66613400,
10913,S10914,GA DeKalb 18-0273-02-016,GA DeKalb 1277 Cross Keys Dr,75,,,8966500,14558300,2005,0.198390813,2,152.69,1319551.35,5/1/06,66000000,
10914,S10915,GA Gwinnett R7041-249,GA Gwinnett 1435 Boggs Rd,19,,6.25,13010300,44000400,2011,0.099105422,3,205.15,885632.12,3/22/13,63500000,Hancock Real Estate Strategies
10915,S10916,GA DeKalb 18-315-01-008,GA DeKalb 3497 Meadowglenn Village Ln,34,,4.73,2448000,11225400,2017,0.205568405,2,93.57,837841.4,4/1/19,63500000,CBRE
10916,S10917,GA Cherokee 015N11-00000-002-00H-0000,GA Cherokee 1345 Towne Lake Hills S Dr,23,,,21377600,37640100,2016,0.203185923,3,109.64,970404.98,11/30/17,62300000,
10917,S10918,GA Fulton 17-0076-0000-017,GA Fulton 7600 Roswell Rd,33,,,13537200,53161100,2004,0.132997879,3,85.27,493984.54,5/12/05,62000000,
10918,S10919,GA Cobb 17-1009-006,GA Cobb 1000 Shadowood Pky,45,,6.2,6997850,30130608,2005,0.359565034,2,99.84,1563803.17,10/12/06,61875000,CBRE
10919,S10920,GA Cobb 17-0708-0-001-0,GA Cobb 2121 Windy Hill Rd,45,,5.6,3878890,32643100,2017,0.483195592,3,69.83,1469879.52,11/15/17,61000000,Berkadia Real Estate Advisors
10920,S10921,GA DeKalb S10921,GA DeKalb 6750 Peachtree Industrial Blvd,47,,,,,,1.580377303,2,90.6,6237166.32,7/11/18,60750000,Berkadia Real Estate Advisors
10921,S10922,GA Gwinnett S10922,GA Gwinnett 1500 Ridge Brook Trl,28,,,,,,0.2538617,3,83.83,927060.99,9/16/15,60500000,CBRE
10922,S10923,GA Fulton 06-0385-LL-367,GA Fulton 501 Northridge Rd,39,,6.04,,,,0.298077069,2,106.28,1379940.6,8/12/16,60400000,JLL
10923,S10924,GA Fulton 17-0076-0000-017,GA Fulton 7600 Roswell Rd,33,5.25,,5299280,18834810,2007,0.132997879,3,82.86,480041.43,11/6/07,60250000,
10924,S10925,GA Fulton 17-0023-LL-019,GA Fulton 7700 Colquitt Rd,38,,5.5,10640000,44052100,2016,0.295619729,2,87.75,1129969.99,12/20/16,60250000,JLL
10925,S10926,GA DeKalb 18-0265-03-011,GA DeKalb 3311 Flowers Rd,31,,,7482296,50331724,2002,0.269049751,3,86.99,1019481.62,5/21/03,60180000,CB Richard Ellis
10926,S10927,GA Gwinnett R7031-007,GA Gwinnett 980 Walther Blvd,22,5.83,8.2,6597400,37508000,2013,0.340929358,3,91.43,1357838.59,3/12/15,58550000,CBRE
10927,S10928,GA Cobb 17-0706-0-001-0,GA Cobb 2200 Woodlands Dr,35,,6.5,6303640,29000000,2016,0.27037631,2,103.7,1221358,1/20/17,58100000,Newmark Knight Frank
10928,S10929,GA Fulton 17-0076-LL-017,GA Fulton 7600 Roswell Rd,33,,,15271000,42733300,2013,0.132997879,3,79.77,462114.57,7/21/14,58000000,CBRE
10929,S10930,GA Cobb 17-0855-0-006-0,GA Cobb 1550 Terrell Mill Rd,36,,,5085630,40000000,2014,0.466835849,3,62,1260869.57,2/6/15,58000000,CBRE
10930,S10931,GA DeKalb 18-0349-01-006,GA DeKalb 100 Ashford Gables Dr,29,,,15666200,46465400,2005,0.631588255,3,103.49,2847167,11/1/05,57285000,Newmark Knight Frank
10931,S10932,GA Cobb 17-0839-0-009-0,GA Cobb 5900 Suffex Green Ln,35,,5.5,7691050,17437260,2011,0.264235911,3,95.97,1104651.16,5/29/12,57000000,JLL
10932,S10933,GA Fulton S10933,GA Fulton 5675 Roswell Rd,48,,,,,,0.336352761,3,93.56,1370764.64,9/29/17,56132812,CBRE
10933,S10934,GA Coweta W02-0-175,GA Coweta 10 Lakeside Way,29,,,2288500,31707755,2005,0.343454964,3,78.77,1178420.14,2/7/07,54970000,Cushman & Wakefield
10934,S10935,GA Muscogee S10935,GA Muscogee 6029 Flat Rock Rd,32,,,,,,0.27850351,2,41.71,506029.7,9/16/13,54904222,
10935,S10936,GA Fulton 14-0049-0007-013,GA Fulton 710 Peachtree St,67,6.2,,26750000,34421400,2013,6.542918255,18,110.66,31539351.85,12/24/14,54500000,Cushman & Wakefield
10936,S10937,GA Fulton 17-0031-LL-059,GA Fulton 7785 Roswell Rd,23,,5.85,1080000,44278600,2014,0.391113226,3,83.7,1426006.13,2/9/15,54000000,CBRE
10937,S10938,GA DeKalb 18-340-02-003,GA DeKalb 4335 Winters Chapel Rd,30,,6.26,26974900,37356900,2016,0.455658481,3,63.42,1258886.26,6/29/17,53125000,Newmark Knight Frank
10938,S10939,GA Coweta W02-0-175,GA Coweta 10 Lakeside Way,29,,5.56,1820800,35895227,2014,0.343454964,3,75.96,1136499.08,11/10/15,53014500,Cushman & Wakefield
10939,S10940,GA Fulton 17-0031-0000-059,GA Fulton 7785 Roswell Rd,23,5.5,,1981400,18812000,2007,0.391113226,3,82.15,1399598.61,12/19/07,53000000,
10940,S10941,GA Fulton 12-2650-0678-015,GA Fulton 100 Calibre Creek Pky,34,,,11084500,36614200,2004,0.186298994,2,76.15,617957.11,2/10/05,51000000,
10941,S10942,GA Fulton 17-0069-0062-003,GA Fulton 5675 Roswell Rd,48,,,5798500,33994600,2007,0.336352761,3,82.92,1214896.21,6/25/07,49750000,CBRE
10942,S10943,GA Cobb 17-0784-0-002-0,GA Cobb 3500 Windcliff Dr,34,,4.5,4956560,25738400,2015,0.316706491,2,82.95,1144382.54,2/24/16,49300000,Greystone Brown Real Estate Advisors
10943,S10944,GA Gwinnett R6197-112,GA Gwinnett 1635 Pirkle Rd,32,,6,6052600,20520000,2015,0.234566803,3,81.23,829962.93,4/28/16,49250000,Cushman & Wakefield
10944,S10945,GA DeKalb 15-193-13-009,GA DeKalb 1420 Hairston Rd,32,,6.5,8959400,32460000,2016,0.16105107,2,67.16,471153.85,9/15/17,49000000,Greystone Brown Real Estate Advisors
10945,S10946,GA Fulton 0017-0023-0000-019,GA Fulton 7700 Colquitt Rd,38,,,4716700,20035100,2006,0.295619729,2,69.91,900225.06,6/5/07,48000000,CBRE
10946,S10947,GA Gwinnett S10947,GA Gwinnett 3925 Satellite Blvd,33,,,,,,0.287752364,3,95.31,1194616.1,5/31/17,47750000,
10947,S10948,GA Chatham 5-1011-01-052,GA Chatham 2 Addison Pl,6,6.5,,1827000,28035300,2014,0.556023088,4,103.99,2518600.63,11/17/14,44988000,CBRE
10948,S10949,GA Fulton 17-0031-0000-059,GA Fulton 7785 Roswell Rd,23,,,4953500,32082900,2003,0.391113226,3,68.36,1164571.67,1/10/04,44100000,
10949,S10950,GA DeKalb S10950,GA DeKalb 3311 Flowers Rd,31,,,,,,0.269049751,3,63.59,745219.01,5/11/12,43990278,
10950,S10951,GA Gwinnett 6-291-011,GA Gwinnett 3475 Pleasant Hill Rd,23,,,7803000,33875000,2010,0.213395891,2,58.82,546795.52,5/24/11,43000000,Cushman & Wakefield
10951,S10952,GA Cobb 16-1133-010,GA Cobb 1950 Roswell Rd,61,,10.59,1593250,13860000,1998,0.276478851,3,66.42,799864.49,2/3/00,42500000,CB Richard Ellis
10952,S10953,GA DeKalb 06-278-01-001,GA DeKalb 6750 Peachtree Industrial Blvd,47,,6.8,11450514,22714566,2015,1.580377303,2,63.15,4347125.26,5/27/16,42341000,
10953,S10954,GA Houston 0W0850003000,GA Houston 800 Leisure Lake Dr,37,,5.25,1329000,16675200,2018,0.303025199,1,89.78,1185101.58,4/4/19,42000000,Marcus & Millichap
10954,S10955,GA DeKalb 18-070-05-001,GA DeKalb 500 Hambrick Rd,47,,,,,,0.652931562,2,55.48,1577837.84,7/13/18,40866000,
10955,S10956,GA DeKalb 18-138-03-003,GA DeKalb 1401 Hairston Rd,41,,5,5002100,14057035,2017,0.245391564,2,172.68,1845837.15,4/9/19,40350000,Cushman & Wakefield
10956,S10957,GA Cobb S10957,GA Cobb 1955 Bells Ferry Rd,33,,,,,,0.392997016,3,38.94,666666.67,10/22/08,40000000,
10957,S10958,GA DeKalb 18-153-04-002,GA DeKalb 1491 Druid Valley Dr,54,,,12000000,30000000,2013,0.331046152,3,37.67,543209.88,9/17/13,39600000,
10958,S10959,GA Gwinnett R6229-003,GA Gwinnett 1500 Ridge Brook Trl,28,,8.21,,,,0.2538617,3,54.78,605807.54,5/18/95,39535000,Gables Residential
10959,S10960,GA DeKalb 18-137-02-003,GA DeKalb 1310 Woodbend Dr,31,,,12883400,38862500,2008,0.488906898,3,21.08,449030.79,10/22/09,39380000,CBRE
10960,S10961,GA Gwinnett 7-031-007,GA Gwinnett 980 Walther Blvd,22,,7.72,2638960,19548960,2008,0.340929358,3,60.9,904452.69,8/27/09,39000000,Cushman & Wakefield
10961,S10962,GA Gwinnett R6229-003,GA Gwinnett 1500 Ridge Brook Trl,28,,6.69,7874900,34800000,2011,0.2538617,3,54.04,597609.56,3/21/13,39000000,Cushman & Wakefield
10962,S10963,GA Fulton 12-2650-0678-015,GA Fulton 100 Calibre Creek Pky,34,,6,13270000,49235300,2011,0.186298994,2,57.86,469526.23,4/24/12,38750000,Cushman & Wakefield
10963,S10964,GA DeKalb 18-0340-02-003,GA DeKalb 4335 Winters Chapel Rd,30,,,8075600,27587200,2006,0.455658481,3,45.96,912322.27,4/21/06,38500000,
10964,S10965,GA Gwinnett 6-282-002,GA Gwinnett 3500 Peachtree Corners Cir,38,,,6076300,22000000,2004,0.197673153,2,87.12,750118.04,3/30/06,38130000,Cushman & Wakefield
10965,S10966,GA DeKalb 18-125-01-018,GA DeKalb 1310 Woodbend Dr,31,,6.25,13040300,34615000,,0.488906898,3,20.35,433295.32,4/27/17,38000000,Berkadia Real Estate Advisors
10966,S10967,GA Fulton 17-0023-0000-019,GA Fulton 7700 Colquitt Rd,38,,,6338800,29009400,2004,0.295619729,2,54.69,704201.05,6/6/05,37548000,Newmark Knight Frank
10967,S10968,GA Fulton 17-0076-LL-017,GA Fulton 7600 Roswell Rd,33,,4.7,15271000,49000000,2010,0.132997879,3,51.57,298780.97,6/30/11,37500000,Engler Financial Group
10968,S10969,GA Cobb 17-0855-006,GA Cobb 1550 Terrell Mill Rd,36,,,5132460,52049688,,0.466835849,3,39.18,796739.13,12/15/10,36650000,
10969,S10970,GA DeKalb 15-230-01-001,GA DeKalb 3465 Kensington Rd,52,,2.58,,,,0.243032986,3,38.53,407865.17,5/15/17,36300000,Greystone Brown Real Estate Advisors
10970,S10971,GA Cobb 17-0706-001,GA Cobb 2200 Woodlands Dr,35,,,6734580,34450600,2006,0.27037631,2,64.61,760983.81,9/13/06,36200000,Newmark Knight Frank
10971,S10972,GA Gwinnett 6-197-112,GA Gwinnett 1635 Pirkle Rd,32,,9,6141760,27781570,1999,0.234566803,3,59.37,606673.41,1/29/01,36000000,The Apartment Group
10972,S10973,GA Clayton S10973,GA Clayton 228 Morrow Rd,49,,,,,,0.351836387,2,40.03,613436.88,5/9/18,35211277,Greystone Brown Real Estate Advisors
10973,S10974,GA Cobb 17-0303-001,GA Cobb 490 Windy Hill Rd,52,,,5291220,27314699,2004,0.491119515,3,34.63,740925.45,12/18/02,35211000,
10974,S10975,GA Cobb 16-1028-0-001-0,GA Cobb 2000 Lake Pky,36,5.25,6.5,4492430,11861370,2011,0.254315204,3,64.6,715688.3,2/6/13,34625000,Engler Financial Group
10975,S10976,GA Gwinnett 6-169-001,GA Gwinnett 3201 Sunrise Village Ln,35,,,6792500,28848200,2005,0.252074566,2,57.13,627323,5/1/06,34600000,Newmark Knight Frank
10976,S10977,GA Fulton S10977,GA Fulton 5675 Roswell Rd,48,,,,,,0.336352761,3,56.67,830280.83,3/28/13,34000000,
10977,S10978,GA Gwinnett 6-291-011,GA Gwinnett 3475 Pleasant Hill Rd,23,,,7803000,41500000,2008,0.213395891,2,46.34,430760.43,9/30/09,33875000,Cushman & Wakefield
10978,S10979,GA Fulton 12-2650-0678-015,GA Fulton 100 Calibre Creek Pky,34,,,13270000,49235300,2010,0.186298994,2,49.57,402277.96,10/4/11,33200000,
10979,S10980,GA Gwinnett 6-197-112,GA Gwinnett 1635 Pirkle Rd,32,,9,,,,0.234566803,3,54.76,559487.7,2/18/98,33200000,
10980,S10981,GA Coweta W02-0-175,GA Coweta 10 Lakeside Way,29,,7,6828000,29624584,2010,0.343454964,3,47.43,709581.71,5/20/11,33100000,CBRE
10981,S10982,GA DeKalb 18-340-02-003,GA DeKalb 4335 Winters Chapel Rd,30,,6.75,22058700,28512500,2011,0.455658481,3,39.4,781990.52,10/3/13,33000000,CBRE
10982,S10983,GA Cobb 17-0706-0-001-0,GA Cobb 2200 Woodlands Dr,35,,,6303640,31465600,2012,0.27037631,2,58.54,689510.2,5/10/13,32800000,
