,SCAPN,SCSitus_NumNam,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39
8533,TX Montgomery 0490-00-01900,TX Montgomery165 Carriage Hills Blvd,P19102,4,Conroe,TX,773843602,Montgomery,,N,15.0274,384,,10.68,968.0,4.6,,,"Business Center, Clubhouse, Fitness Center, Grill, Pet Play Area, Pet Washing Station",2017.0,,07/01/19,,28.63,,Wood Frame,,,,,,204.0,1.5,752.0,0.5,10.8,144.0,1.27,1178.0,0.5,10.4,36.0,1.23,1351.0,0.5,11.1,,,,,,39.0,40.5,356.0,41.8,454.0
8534,TX Dallas 380541000A0010000,TX Dallas933 Cartwright Rd,P19103,3,Mesquite,TX,75149,Dallas,,N,20.0056,383,,6.01,748.0,0.0,1.175,,"Laundry Facilities, Playground, Basketball Court, Furnished Units Available, Pet Play Area",1983.0,2006.0,06/28/17,,14.89,,Wood Frame,,,,,,192.0,1.23,620.0,0.0,6.3,191.0,1.13,877.0,0.0,5.8,,,,,,,,,,,32.0,33.8,2583.0,35.1,2670.0
8535,TX Harris 0671060020001,TX Harris99 Cedar Bayou Lynchburg Rd,P19104,4,Baytown,TX,775219033,Harris,,N,22.445999999999998,384,,9.9,914.0,0.5,,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Cabana, Pet Play Area, Storage Space",2017.0,,03/30/16,,21.79,,Wood Frame,,,,,,210.0,1.6,763.0,0.5,10.0,162.0,1.38,1077.0,0.5,9.9,12.0,1.46,1363.0,0.4,8.3,,,,,,36.5,36.5,476.0,37.3,465.0
8536,TX Wichita P19105,TX Wichita4201 Cedar Elm Ln,P19105,3,Wichita Falls,TX,76308    ,Wichita,,N,8.51,364,,8.24,1046.0,3.8,0.775,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Laundry Service, Package Service, Volleyball Court, Lounge, Maintenance on site, Sundeck",1980.0,,05/03/16,"14,500,000",10.95,,Wood Frame,14.0,1.12,500.0,0.9,7.1,135.0,0.82,809.0,4.9,8.2,176.0,0.68,1149.0,4.2,8.5,37.0,0.62,1592.0,4.2,8.1,2.0,0.61,1625.0,4.2,0.0,37.3,36.1,2149.0,36.2,2089.0
8537,TX Dallas 002302000C0010000,TX Dallas4606 Cedar Springs Rd,P19106,3,Dallas,TX,75219,Dallas,,N,16.907,380,,6.05,879.0,0.0,1.587,,"Business Center, Clubhouse, Fitness Center, Property Manager on Site, Sauna, Spa, Breakfast/Coffee Concierge, Package Service, Volleyball Court, Storage Space, Lounge, Maintenance on site, Sundeck",1993.0,,10/25/17,"59,200,000",2.73,,Masonry,,,,,,260.0,1.53,756.0,0.0,6.2,102.0,1.43,1110.0,0.0,5.9,18.0,1.61,1352.0,0.0,5.6,,,,,,35.0,36.1,10358.0,37.8,8717.0
8538,TX Dallas 00000194059000000,TX Dallas4030 Central Expy,P19107,4,Dallas,TX,75204,Dallas,,N,4.409,396,,6.06,949.0,0.7,1.136,,"Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Security System, Grill, Media Center/Movie Theatre, Pet Play Area, Storage Space, Bicycle Storage, Elevator, Lounge, Maintenance on site",2013.0,,09/29/15,,0.47,10.0,Masonry,,,,,,278.0,1.63,839.0,0.7,6.1,118.0,1.5,1174.0,0.7,5.9,,,,,,,,,,,34.4,34.6,12661.0,36.0,10196.0
8539,TX Tarrant 41735064,TX Tarrant4328 Centreport Dr,P19108,4,Fort Worth,TX,76155,Tarrant,,N,31.4652,392,,4.34,963.0,0.6,0.893,,"Business Center, Fitness Center, Property Manager on Site",2015.0,,08/10/16,,0.68,15.0,Wood Frame,,,,,,234.0,1.7,763.0,0.6,4.3,118.0,1.51,1196.0,0.6,4.2,40.0,1.45,1450.0,0.6,5.0,,,,,,31.2,33.1,2796.0,35.0,2282.0
8540,TX Cameron 479800-0040-750000,TX Cameron702 Champion Ave,P19109,2,Port Isabel,TX,78578,Cameron,,N,31.82,400,,6.0,,0.0,1.0,,,1975.0,,,,20.42,,,,,,,,,,,,,400.0,,,,6.0,,,,,,,,,,,36.2,39.7,809.0,40.8,835.0
8541,TX Dallas 00000515507000000,TX Dallas8039 Chariot Dr,P19110,3,Dallas,TX,752272403,Dallas,,N,13.3137,372,,15.32,726.0,1.0,1.376,,"24 Hour Access, Clubhouse, Courtyard, Fenced Lot, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Grill, Laundry Service",1969.0,2007.0,11/10/17,,14.89,,Wood Frame,,,,,,216.0,1.21,598.0,1.0,15.3,156.0,0.93,903.0,1.0,15.4,,,,,,,,,,,29.9,32.3,2589.0,33.9,2649.0
8542,TX Bexar 14859-000-1027,TX Bexar Chase Hill Blvd,P19111,4,San Antonio,TX,78256    ,Bexar,,N,,370,,,874.0,0.0,,,"Fitness Center, Pool",2020.0,,,,28.04,,,,,,,,200.0,,723.0,,,170.0,,1051.0,,,,,,,,,,,,,30.1,32.1,2007.0,33.6,1951.0
8543,TX Collin R1960614,TX Collin6550 Chase Oaks Blvd,P19112,4,Plano,TX,750232308,Collin,,N,16.32,385,,,857.0,0.0,,,,2019.0,,,,21.7,,,,,,,,250.0,,780.0,,,135.0,,1000.0,,,,,,,,,,,,,32.0,33.9,2930.0,35.5,2684.0
8544,TX Collin R2023604,TX Collin7101 Chase Oaks Blvd,P19113,4,Plano,TX,75025,Collin,,N,22.42,376,,2.93,951.0,0.0,2.077,,"Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Picnic Area, Pool, Property Manager on Site, Spa, Gated, Breakfast/Coffee Concierge, Doorman, Gameroom, Grill, Package Service, Storage Space, Maintenance on site, Sundeck",1994.0,,09/01/15,"48,400,000",22.97,,Wood Frame,,,,,,184.0,1.4,779.0,0.0,2.7,168.0,1.28,1081.0,0.0,3.0,24.0,1.21,1362.0,0.0,4.2,,,,,,35.4,36.9,1950.0,38.2,1785.0
8545,TX Dallas 00000654103400100,TX Dallas7575 Chaucer Pl,P19114,3,Dallas,TX,752373539,Dallas,,N,14.3485,384,,9.9,810.0,1.0,,,"Business Center, Controlled Access, Clubhouse, Laundry Facilities, Playground, Property Manager on Site, Gated, Grill, Laundry Service, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck",1983.0,,03/30/18,,16.21,,Wood Frame,,,,,,128.0,1.17,664.0,0.9,10.2,256.0,0.98,883.0,1.0,9.8,,,,,,,,,,,31.9,33.4,2980.0,34.4,3083.0
8546,TX Dallas 007731000C0010000,TX Dallas7929 Churchill Way,P19115,4,Dallas,TX,75251,Dallas,,N,2.4883,387,,8.27,894.0,2.6,0.0,,"Controlled Access, Clubhouse, Grill",2015.0,,11/01/16,"66,600,000",10.52,,Wood Frame,12.0,1.92,599.0,1.0,16.7,305.0,1.64,829.0,3.1,7.9,70.0,1.37,1223.0,0.9,8.6,,,,,,,,,,,35.0,35.5,4078.0,36.6,3644.0
8547,TX Bexar 17171-003-0030,TX Bexar8711 Cinnamon Creek Dr,P19116,3,San Antonio,TX,78240,Bexar,,N,14.6749,368,,4.89,667.0,2.1,2.174,,"Business Center, Clubhouse, Laundry Facilities, Volleyball Court, Lounge, Maintenance on site",1981.0,,,,8.67,,Wood Frame,,,,,,312.0,1.2,618.0,0.6,4.8,56.0,1.0,943.0,8.4,5.4,,,,,,,,,,,31.6,31.6,7055.0,33.0,6141.0
8548,TX Bexar 16350-002-0124,TX Bexar8722 Cinnamon Creek Dr,P19117,3,San Antonio,TX,78240,Bexar,,N,14.72,360,,13.33,1118.0,5.7,1.6669999999999998,,"Clubhouse, Laundry Facilities, Property Manager on Site, Basketball Court",1982.0,,03/25/14,,8.68,,Masonry,88.0,1.52,376.0,1.0,13.6,62.0,0.96,942.0,1.0,12.9,46.0,0.97,1295.0,7.7,13.0,164.0,0.78,1533.0,7.6,13.4,,,,,,31.6,31.6,7861.0,32.9,6845.0
8549,TX Taylor 45234,TX Taylor2010 Clack St,P19118,3,Abilene,TX,79606,Taylor,,N,19.2904,376,,2.13,831.0,0.4,,,"24 Hour Access, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Tennis Court, Pet Play Area",1977.0,,10/31/11,,10.42,,Wood Frame,,,,,,196.0,0.92,682.0,0.4,2.0,180.0,0.75,994.0,0.4,2.2,,,,,,,,,,,34.7,34.6,2159.0,35.3,2240.0
8550,TX Harris 1174850100007,TX Harris 9201-9215 Clairwood Dr,P19119,2,Houston,TX,77036,Harris,,N,10.6141,365,,4.93,833.0,0.6,0.0,,"24 Hour Access, Laundry Facilities, Gated, Wi-Fi, Maintenance on site",1979.0,,07/14/11,,25.53,,,,,,,,225.0,1.06,686.0,0.6,4.9,140.0,0.9,1069.0,0.6,5.0,,,,,,,,,,,31.2,32.8,7985.0,34.5,7379.0
8551,TX Dallas 00859800020010000,TX Dallas6969 Clarkridge Dr,P19120,4,Dallas,TX,752365836,Dallas,,N,15.5489,376,,0.27,981.0,0.3,1.2770000000000001,,"Business Center, Fitness Center, Laundry Facilities, Playground, Maintenance on site",2002.0,,02/10/10,,17.47,,Wood Frame,,,,,,120.0,1.29,680.0,0.2,0.0,160.0,1.02,1056.0,0.3,0.0,88.0,1.08,1204.0,0.3,1.1,8.0,1.05,1521.0,0.3,0.0,31.0,31.9,1709.0,33.2,1736.0
8552,TX Travis 02241405040000,TX Travis1071 Clayton Ln,P19121,2,Austin,TX,787231724,Travis,,N,10.62,396,,1.26,694.0,0.0,1.515,,"Controlled Access, Property Manager on Site, Package Service, Maintenance on site, Sundeck",1983.0,,09/16/14,"26,050,000",5.19,,Wood Frame,,,,,,252.0,1.73,566.0,0.0,1.2,144.0,1.38,920.0,0.0,1.4,,,,,,,,,,,31.8,33.3,7504.0,34.7,6980.0
8553,TX Collin R2701104,TX Collin7700 Cody Ln,P19122,4,Sachse,TX,75048,Collin,,N,13.6002,381,,4.2,935.0,0.6,0.0,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Gameroom, Grill, Elevator",2014.0,,08/01/16,"56,500,000",14.89,,,,,,,,261.0,1.55,764.0,0.6,4.2,75.0,1.42,1175.0,0.6,4.0,39.0,1.35,1475.0,0.6,5.1,6.0,1.22,1910.0,0.6,0.0,32.2,35.1,1150.0,36.9,1200.0
8554,TX Denton R204231,TX Denton1200 College Pky,P19123,4,Lewisville,TX,750772898,Denton,,N,18.06,362,,4.7,979.0,0.6,1.547,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Spa, Tennis Court, Basketball Court, Package Service, Volleyball Court, Storage Space, Elevator, Maintenance on site, Sundeck",1999.0,,12/21/17,,12.08,,Wood Frame,,,,,,177.0,1.29,723.0,0.6,4.5,129.0,1.22,1108.0,0.6,4.7,56.0,1.18,1493.0,0.6,5.4,,,,,,35.6,36.0,4844.0,36.9,4866.0
8555,TX Collin R2039201,TX Collin3001 Communication Pky,P19124,4,Plano,TX,75093    ,Collin,,N,23.0179,364,,18.41,934.0,1.9,1.236,,"Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Spa, Gated, Breakfast/Coffee Concierge, Grill, Guest Apartment, Package Service, Putting Greens, Storage Space, Lounge, Maintenance on site, Sundeck",1994.0,,02/22/18,"64,200,000",17.78,,Wood Frame,,,,,,180.0,1.55,766.0,1.0,18.3,163.0,1.38,1064.0,2.7,18.4,21.0,1.32,1362.0,2.1,19.1,,,,,,37.0,40.1,2079.0,41.4,2532.0
8556,TX Travis 734331,TX Travis3809 Congress Ave,P19125,4,Austin,TX,78704,Travis,,N,4.88,375,,6.67,976.0,0.0,1.2,,"Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Gated, Doorman, Grill, Package Service, Storage Space, Elevator, Health Club Discount, Lounge, Maintenance on site, Sundeck",2008.0,,08/31/16,"75,500,000",4.41,,Masonry,,,,,,235.0,1.77,813.0,0.0,6.8,140.0,1.47,1249.0,0.0,6.4,,,,,,,,,,,31.5,32.8,7596.0,34.1,6773.0
8557,TX Travis 04120405030000,TX Travis4329 Congress Ave,P19126,4,Austin,TX,787451977,Travis,,N,12.5,385,,,1000.0,0.0,,,,2020.0,,,,4.92,,,385.0,,1000.0,,,,,,,,,,,,,,,,,,,,,,,33.2,34.0,6463.0,35.3,5770.0
8558,TX Harris 1104050000004,TX Harris7700 Corporate Dr,P19127,2,Houston,TX,77036    ,Harris,,N,12.61,372,,0.27,783.0,0.3,,,Laundry Facilities,1978.0,,02/11/11,,25.35,,,,,,,,100.0,1.04,644.0,0.3,1.0,200.0,0.97,738.0,0.3,0.0,72.0,0.96,1100.0,0.3,0.0,,,,,,30.0,31.6,8797.0,33.3,8100.0
8559,TX Denton R122055,TX Denton256 Corporate Dr,P19128,3,Lewisville,TX,75067,Denton,,N,15.5,372,,1.88,765.0,0.0,,,"Business Center, Clubhouse, Fitness Center, Property Manager on Site, Cabana, Car Wash Area, Furnished Units Available, Guest Apartment, Package Service, Recycling, Maintenance on site",1986.0,,07/02/01,"17,100,000",9.81,,Wood Frame,,,,,,224.0,1.48,628.0,0.0,1.8,148.0,1.26,971.0,0.0,2.0,,,,,,,,,,,29.2,35.5,6851.0,37.8,5968.0
8560,TX Brazos 359187,TX Brazos2300 Cottage Ln,P19129,4,College Station,TX,778453569,Brazos,,N,41.577,365,,21.92,1135.0,0.3,1.0,,"24 Hour Access, Fitness Center, Picnic Area, Sauna, Tanning Salon, Grill, Media Center/Movie Theatre, Volleyball Court, Walking/Biking Trails, Wi-Fi, Bicycle Storage, Maintenance on site, Multi Use Room, Online Services, Pet Care, Sundeck",2012.0,,09/15/14,"84,020,227",1.84,,Wood Frame,,,,,,19.0,1.99,551.0,0.0,21.1,147.0,1.64,863.0,1.0,21.8,113.0,1.5,1189.0,0.0,22.1,38.0,1.46,1460.0,0.0,21.1,22.9,24.0,4813.0,25.2,6594.0
8561,TX Denton R566462,TX Denton4255 Cotton Gin Rd,P19130,4,Frisco,TX,75034,Denton,,N,20.426,365,,7.95,1120.0,0.1,0.0,,"Courtyard, Fitness Center, Package Service, Pet Play Area, Smoke Free, Wi-Fi, Car Charging Station, Confere Rooms, Lounge, Online Services, Pet Washing Station",2017.0,,06/22/16,,25.48,,,,,,,,177.0,1.8,677.0,0.2,7.9,117.0,1.58,1381.0,0.0,7.7,69.0,1.48,1768.0,0.0,8.7,2.0,1.27,2618.0,0.0,0.0,29.9,33.2,1448.0,35.4,1520.0
8562,TX Harris 1152550000001,TX Harris8600 Course Dr,P19131,3,Houston,TX,77099    ,Harris,,N,11.4077,388,,4.12,697.0,0.6,1.054,,"Clubhouse, Fitness Center, Laundry Facilities",1983.0,2002.0,,,23.33,,Wood Frame,,,,,,270.0,1.1,581.0,0.6,4.1,118.0,0.92,961.0,0.6,4.2,,,,,,,,,,,28.6,31.0,10657.0,32.9,10003.0
8563,TX Harris 1147550000009,TX Harris9700 Court Glen Dr,P19132,3,Houston,TX,77099    ,Harris,,N,12.8,373,,5.9,769.0,3.1,,,"Clubhouse, Fitness Center, Laundry Facilities, Security System, Tennis Court",1982.0,,02/02/10,"4,000,000",24.11,,Masonry,40.0,1.41,418.0,1.4,5.0,160.0,1.08,606.0,3.3,6.3,173.0,0.87,1000.0,3.3,5.8,,,,,,,,,,,32.0,33.8,7088.0,35.3,7119.0
8564,TX Harris 1349920010001,TX Harris500 Crawford St,P19133,4,Houston,TX,770022114,Harris,,N,1.5,400,,7.0,984.0,1.1,0.0,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Property Manager on Site, Gated, Gameroom, Grill, On-Site Retail, Confere Rooms, Lounge",2016.0,,,,0.47,10.0,Masonry,,,,,,272.0,2.54,836.0,0.8,7.0,128.0,1.94,1297.0,1.8,7.0,,,,,,,,,,,34.6,39.4,10831.0,42.3,8708.0
8565,TX Comal 68-0001-0948-00,TX Comal625 Creekside Way,P19134,4,New Braunfels,TX,78130,Comal,,N,61.089,395,,5.82,1008.0,0.7,0.0,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Gated, Gameroom, Grill, Maid Service, Package Service, Elevator, Lounge, Maintenance on site, Meal Service, Pet Care, Sundeck",2014.0,,07/31/15,"56,200,000",30.78,,,,,,,,222.0,1.45,756.0,0.7,5.9,130.0,1.19,1201.0,0.7,6.2,22.0,1.16,1558.0,0.7,4.6,21.0,1.02,1910.0,0.7,4.8,0.0,0.0,0.0,0.0,0.0
8566,TX Tarrant 03253279,TX Tarrant3001 Crockett St,P19135,4,Fort Worth,TX,76107,Tarrant,,N,2.7765,380,,81.32,882.0,6.0,,,"Courtyard, Fitness Center, Gameroom, Grill, Package Service, Pet Play Area, Confere Rooms, Lounge, Pet Care",2019.0,,,,26.53,,,20.0,2.49,491.0,0.0,80.0,242.0,2.17,755.0,0.0,81.4,118.0,1.99,1209.0,0.0,81.4,,,,,,,,,,,37.5,36.6,3466.0,37.6,3179.0
8567,TX Tarrant 05637783,TX Tarrant7251 Crowley Rd,P19136,3,Fort Worth,TX,761343504,Tarrant,,N,14.5675,400,,6.0,784.0,1.4,1.125,,"24 Hour Access, Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Sauna, Gated, Grill, Volleyball Court, Storage Space",1984.0,,11/14/14,"19,000,000",33.51,,Wood Frame,,,,,,232.0,1.08,679.0,2.0,6.0,168.0,1.03,929.0,0.7,6.0,,,,,,,,,,,32.2,34.4,4351.0,35.8,4540.0
8568,TX Collin R2673885,TX Collin4101 Custer Rd,P19137,4,McKinney,TX,75070,Collin,,N,25.4864,366,,6.56,995.0,0.7,0.956,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Gameroom, Wi-Fi",2013.0,,04/08/19,,28.93,,Masonry,,,,,,187.0,1.35,778.0,0.0,5.9,148.0,1.18,1148.0,1.5,6.1,31.0,1.14,1565.0,0.0,12.9,,,,,,28.8,32.3,2575.0,34.6,2668.0
8569,TX Harris 1199460000001,TX Harris14500 Cutten Rd,P19138,4,Houston,TX,77069,Harris,,N,19.915,382,,11.26,1051.0,1.2,1.115,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Breakfast/Coffee Concierge, Furnished Units Available, Grill, Package Service, Wi-Fi, Lounge, Maintenance on site, Sundeck",1999.0,,03/31/16,,18.4,,Wood Frame,,,,,,242.0,1.23,885.0,1.4,11.2,104.0,1.07,1240.0,1.0,11.5,36.0,1.01,1624.0,1.0,11.1,,,,,,39.4,39.4,2464.0,40.2,2348.0
8570,TX Harris 129-994-000-0001,TX Harris15500 Cutten Rd,P19139,4,Houston,TX,77070,Harris,,N,24.9,362,,7.73,1324.0,2.9,1.105,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Breakfast/Coffee Concierge, Package Service, Lounge, Maintenance on site, Sundeck",2009.0,,06/07/18,"64,200,000",19.76,,Masonry,,,,,,98.0,1.35,980.0,0.8,8.2,196.0,1.31,1324.0,4.5,7.7,68.0,1.15,1820.0,0.8,7.4,,,,,,35.1,36.1,2341.0,37.5,2288.0
8571,TX Harris 1198690000001,TX Harris8100 Cypresswood Dr,P19140,4,Spring,TX,773797184,Harris,,N,16.715999999999998,366,,3.01,894.0,0.5,1.123,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Playground, Gated, Car Wash Area, Gameroom, Grill, Media Center/Movie Theatre, Racquetball Court, Wi-Fi",1998.0,2018.0,,,20.63,,Masonry,,,,,,234.0,1.16,760.0,0.5,3.0,120.0,1.08,1086.0,0.5,3.3,12.0,1.08,1595.0,0.5,0.0,,,,,,39.7,39.2,2541.0,40.1,2783.0
8572,TX Harris 1229450000001,TX Harris10300 Cypresswood Dr,P19141,4,Houston,TX,77070,Harris,,N,18.4,384,,3.91,975.0,0.2,0.22699999999999998,,"Business Center, Fitness Center, Spa",2001.0,,09/08/17,"40,700,000",19.04,,Wood Frame,,,,,,156.0,1.37,770.0,0.0,3.9,184.0,1.17,1051.0,0.3,3.8,44.0,1.08,1388.0,0.0,4.6,,,,,,36.8,37.0,2077.0,38.1,1864.0
8573,TX Harris 1198760000001,TX Harris10325 Cypresswood Dr,P19142,4,Houston,TX,77070,Harris,,N,23.95,384,,5.21,908.0,0.0,,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Spa, Grill, Storage Space",2000.0,,03/24/15,"62,031,323",19.42,,Masonry,,,,,,216.0,1.12,720.0,0.0,5.1,144.0,0.99,1114.0,0.0,5.6,24.0,1.01,1373.0,0.0,4.2,,,,,,35.2,35.5,2972.0,36.7,2764.0
8574,TX Dallas 24000400000010000,TX Dallas14175 Dallas Pky,P19143,4,Farmers Branch,TX,75254,Dallas,,N,9.6,390,,,807.0,0.0,,,,2020.0,,,,9.71,,,74.0,,500.0,,,200.0,,750.0,,,116.0,,1100.0,,,,,,,,,,,,,30.0,30.9,8021.0,32.7,6615.0
8575,TX Collin R2011738,TX Collin19002 Dallas Pky,P19144,4,Dallas,TX,75287,Collin,,N,15.04,376,,9.84,906.0,1.0,,,"Business Center, Controlled Access, Fitness Center, Laundry Facilities, Property Manager on Site, Spa, Package Service, Storage Space, Maintenance on site, Sundeck",1995.0,,05/27/15,"41,241,888",14.88,,Masonry,,,,,,190.0,1.35,720.0,1.0,10.0,162.0,1.17,1058.0,1.0,9.9,24.0,1.24,1352.0,1.0,8.3,,,,,,33.9,35.0,10990.0,36.7,9265.0
8576,TX Harris 1194960010001,TX Harris2210 Dallas St,P19145,4,Houston,TX,770194366,Harris,,N,7.354,380,,5.0,864.0,0.0,1.595,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Gated, Grill, Package Service, Storage Space, Elevator, Health Club Discount, Maintenance on site, Sundeck",1999.0,2017.0,10/17/12,,13.52,,Masonry,,,,,,225.0,1.91,715.0,0.0,4.9,139.0,1.6,1052.0,0.0,5.0,16.0,1.67,1328.0,0.0,6.3,,,,,,35.6,36.4,9423.0,38.0,6997.0
8577,TX Travis 04183408020000,TX Travis4825 Davis Ln,P19146,3,Austin,TX,78749,Travis,,N,22.651,390,,3.33,952.0,0.0,1.2819999999999998,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Spa, Gated, Grill, Recycling",2001.0,,07/11/06,"35,300,000",15.88,,,,,,,,254.0,1.65,835.0,0.0,3.2,116.0,1.56,1130.0,0.0,3.5,20.0,1.57,1394.0,0.0,5.0,,,,,,34.5,36.7,3195.0,38.0,2943.0
8578,TX Ector 33140-01500-01404,TX Ector4001 De Morada Dr,P19147,4,Odessa,TX,79765,Ector,,N,7.757000000000001,360,,21.67,909.0,1.5,,,"Clubhouse, Fitness Center, Playground, Gated, Cabana, Media Center/Movie Theatre, Pet Play Area, Multi Use Room",2017.0,,09/13/18,,12.03,,Wood Frame,72.0,2.25,587.0,0.0,22.2,144.0,1.97,811.0,4.2,21.5,144.0,1.96,1169.0,0.0,21.5,,,,,,,,,,,41.0,38.3,499.0,39.3,507.0
8579,TX Travis 02503001030000,TX Travis12133 Dessau Rd,P19148,4,Austin,TX,78754,Travis,,N,,360,,,1039.0,0.0,,,"Fitness Center, Media Center/Movie Theatre, Multi Use Room",2019.0,,,,5.19,,,,,,,,120.0,,724.0,,,120.0,,1052.0,,,120.0,,1342.0,,,,,,,,31.3,33.8,5213.0,35.2,4744.0
8580,TX Travis 02513102380000,TX Travis12609 Dessau Rd,P19149,2,Austin,TX,78754,Travis,,N,126.941,392,,4.08,,0.0,0.064,,,1994.0,,,,5.19,,Wood Frame,,,,,,,,,,,,,,,,392.0,,,,4.1,,,,,,31.1,33.6,3630.0,35.1,3313.0
8581,TX Harris 1338850010001,TX Harris100 Detering St,P19150,4,Houston,TX,77007,Harris,,N,4.85,372,,9.68,976.0,1.0,1.6909999999999998,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Package Service, Storage Space, Elevator, Health Club Discount, Lounge, Maintenance on site, Sundeck",2014.0,,12/16/14,"106,000,000",15.67,,Masonry,,,,,,237.0,2.04,821.0,1.0,9.3,123.0,1.91,1207.0,1.0,9.8,12.0,1.87,1651.0,1.0,16.7,,,,,,38.4,40.2,5798.0,41.9,4432.0
8582,TX Travis 02520602030000,TX Travis10727 Domain Dr,P19151,3,Austin,TX,78758,Travis,,N,4.69,364,,62.09,826.0,6.0,,,"Courtyard, Fitness Center, Picnic Area, Pool, Breakfast/Coffee Concierge, Dry Cleaning Service, Gameroom, Grill, Media Center/Movie Theatre, Package Service, Smoke Free, Bicycle Storage, Car Charging Station, Lounge, Multi Use Room, Pet Washing Station",2019.0,,,,5.19,,,51.0,2.77,538.0,6.0,62.8,238.0,2.43,762.0,6.0,62.2,71.0,2.14,1190.0,6.0,62.0,4.0,2.36,1823.0,6.0,50.0,,,,,,31.9,32.5,2550.0,33.9,2113.0
8583,TX Travis 01629212040000,TX Travis11400 Domain Dr,P19152,4,Austin,TX,78758,Travis,,N,4.89,389,,3.86,982.0,0.2,1.028,,"Business Center, Courtyard, Fitness Center, Laundry Facilities, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Grill, Package Service",2007.0,,10/01/15,,5.19,,Reinforced Concrete,27.0,2.32,596.0,0.0,11.1,324.0,1.63,972.0,0.2,3.4,38.0,1.62,1339.0,0.0,2.6,,,,,,,,,,,33.9,33.8,4586.0,35.0,3830.0
8584,TX Harris 1158110000001,TX Harris9531 Dowdell Rd,P19153,2,Tomball,TX,77375    ,Harris,,N,77.712,366,,8.74,,0.0,,,,,,07/18/02,"7,350,000",20.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,37.2,415.0,38.6,453.0
8585,TX Bexar 17640-002-0020,TX Bexar8838 Dugas Rd,P19154,4,San Antonio,TX,782514514,Bexar,,N,17.8274,394,,11.17,887.0,0.0,1.777,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Car Wash Area, Gameroom, Grill, Media Center/Movie Theatre, Wi-Fi, Community-Wide WiFi, Confere Rooms, Online Services",2008.0,,,,16.13,,Masonry,,,,,,212.0,1.23,761.0,0.0,11.3,152.0,1.19,998.0,0.0,11.2,30.0,1.2,1210.0,0.0,10.0,,,,,,29.8,32.1,4084.0,33.9,3877.0
8586,TX Harris 0540550090001,TX Harris3833 Dunlavy St,P19155,5,Houston,TX,770064703,Harris,,N,0.4304,396,,9.85,1062.0,8.2,0.0,,"Business Center, Fitness Center, Property Manager on Site, Planned Social Activities, Elevator",2015.0,,,,14.54,,Steel,,,,,,250.0,2.11,900.0,7.1,10.0,146.0,2.08,1340.0,9.4,9.6,,,,,,,,,,,38.5,38.5,9424.0,39.8,7366.0
