,SCAPN,SCSitus_NumNam,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39
2411,GA Chatham 5-1011-01-052,GA Chatham2 Addison Pl,P2412,4,Pooler,GA,31322,Chatham,,N,17.8623,325,,5.23,1123.0,0.6,1.2309999999999999,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Spa, Gated, Breakfast/Coffee Concierge, Cabana, Car Wash Area, Furnished Units Available, Gameroom, Grill, Package Service, Pet Play Area, Elevator, Maintenance on site, Sundeck",2013.0,,07/18/18,"49,750,000",8.71,,Masonry,,,,,,115.0,1.12,852.0,0.6,5.2,180.0,0.96,1218.0,0.6,5.0,30.0,0.82,1607.0,0.8,6.7,,,,,,33.2,36.4,208.0,37.7,212.0
2412,GA Chatham 1-1028-01-063,GA Chatham450 AL Henderson Blvd,P2413,3,Savannah,GA,314196034,Chatham,,N,38.4692,360,,10.0,1048.0,2.7,1.6669999999999998,,"Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Grill, Sundeck",1998.0,2018.0,10/14/16,"35,000,000",12.88,,Wood Frame,,,,,,134.0,1.26,782.0,0.0,9.7,190.0,1.0,1192.0,3.2,10.0,36.0,1.13,1282.0,7.2,11.1,,,,,,29.9,32.7,111.0,34.3,108.0
2413,GA Cherokee 15N13A-00000-044-000,GA Cherokee102 Alexander Dr,P2414,3,Canton,GA,301148261,Cherokee,,N,19.78,272,,4.04,1004.0,0.6,1.103,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site, Car Wash Area, Grill, Laundry Service, Package Service, Storage Space, Maintenance on site, Sundeck",1997.0,,,,,,Wood Frame,,,,,,78.0,1.27,801.0,0.6,3.9,112.0,1.15,1002.0,0.6,4.5,82.0,1.13,1200.0,0.6,3.7,,,,,,30.7,33.2,1971.0,35.0,1732.0
2414,GA Cherokee 014N17-00000-029-000-0000,GA Cherokee59 Anderson Ave,P2415,3,Canton,GA,301142328,Cherokee,,N,7.57,138,,7.25,750.0,8.9,0.24600000000000002,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Breakfast/Coffee Concierge, Furnished Units Available, Gameroom, Grill",2008.0,,12/15/16,"12,350,000",,,Masonry,,,,,,71.0,1.56,605.0,4.0,5.6,63.0,1.35,787.0,14.5,6.4,4.0,0.68,2755.0,2.2,50.0,,,,,,34.0,35.6,3366.0,36.8,3360.0
2415,GA Chatham 2-0056-07-001,GA Chatham1414 Anderson St,P2416,3,Savannah,GA,31404,Chatham,,N,3.25,100,,1.0,722.0,0.3,1.0,,"Business Center, Fitness Center, Laundry Facilities",2007.0,,,,12.75,,Masonry,,,,,,88.0,1.15,695.0,0.2,0.0,12.0,0.87,918.0,0.7,8.3,,,,,,,,,,,36.1,38.0,2954.0,38.5,3091.0
2416,GA Bibb N030-0005,GA Bibb4150 Arkwright Rd,P2417,3,Macon,GA,31210,Bibb,,N,11.8272,144,,4.86,1105.0,0.0,1.944,,"Fitness Center, Laundry Facilities, Picnic Area, Playground, Spa, Tennis Court, Breakfast/Coffee Concierge, Grill, Wi-Fi",1984.0,,02/26/15,"7,520,000",17.36,,Masonry,,,,,,36.0,1.01,830.0,0.0,5.6,108.0,0.78,1197.0,0.0,4.6,,,,,,,,,,,34.3,35.4,612.0,36.5,576.0
2417,GA Bulloch MS63000020-000,GA Bulloch104 Aruba Ave,P2418,4,Statesboro,GA,304586107,Bulloch,,N,35.01,139,,0.72,1266.0,0.4,,,"Business Center, Fitness Center, Basketball Court, Furnished Units Available, Gameroom, Pet Play Area, Volleyball Court, Maintenance on site",2009.0,,,,,,,,,,,,,,,,,16.0,0.82,1029.0,0.7,6.3,123.0,0.3,1297.0,0.3,0.0,,,,,,22.8,24.3,1659.0,25.8,1888.0
2418,GA Clarke 233-013,GA Clarke100 Ashley Cir,P2419,3,Athens,GA,306052802,Clarke,,N,19.51,240,,7.92,944.0,0.8,,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Breakfast/Coffee Concierge, Grill, Package Service, Recycling, Lounge, Maintenance on site, Sundeck",1970.0,2011.0,11/19/18,"17,000,000",,,,,,,,,80.0,1.13,775.0,0.8,7.5,132.0,0.95,1005.0,0.8,8.3,28.0,0.9,1134.0,0.8,7.1,,,,,,33.0,34.3,1962.0,34.4,2557.0
2419,GA Chatham 6-0015-02-004,GA Chatham4309 Augusta Rd,P2420,2,Savannah,GA,31408,Chatham,,N,43.357,323,,6.5,,0.0,1.0,,,,,03/02/16,,6.13,,Metal,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,37.2,1204.0,37.9,1284.0
2420,GA Chatham 6-0015-02-004,GA Chatham4309 Augusta Rd,P2421,2,Savannah,GA,31408,Chatham,,N,48.52,400,,,754.0,0.3,2.0,,,1972.0,,03/02/16,,5.79,,Masonry,,,,,,40.0,0.91,500.0,0.3,0.0,360.0,0.61,782.0,0.2,0.0,,,,,,,,,,,35.3,37.2,1114.0,37.9,1190.0
2421,GA Cherokee 015N11-00000-008-000-0000,GA Cherokee1000 Avonlea Pl,P2422,4,Woodstock,GA,30189,Cherokee,,N,25.978,401,,3.99,1186.0,0.6,1.496,,"24 Hour Access, Controlled Access, Fitness Center, Laundry Facilities, Playground, Tennis Court, Gated, Grill, Wi-Fi",1999.0,2013.0,06/25/14,"34,717,000",,,Masonry,,,,,,136.0,1.43,830.0,0.6,3.7,199.0,1.17,1341.0,0.6,4.0,66.0,1.12,1453.0,0.6,4.6,,,,,,32.9,36.5,2578.0,37.9,2557.0
2422,GA Chatham 2-0074-47-001,GA Chatham3121 Barnard St,P2423,2,Savannah,GA,31405,Chatham,,N,2.77,108,,12.96,,0.0,0.9259999999999999,,"Laundry Facilities, Gameroom, Lounge",,,08/27/14,"15,020,081",11.46,,Masonry,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,36.8,4455.0,37.3,4345.0
2423,GA Clarke 174D-031,GA Clarke1005 Barnett Shoals,P2424,4,Athens,GA,30605,Clarke,,N,,200,,,904.0,0.0,,,,2019.0,,,,,,,,,,0.0,,100.0,1.54,735.0,0.0,,100.0,1.29,1073.0,0.0,,,,,0.0,,,,,,,28.5,29.6,2446.0,29.9,2954.0
2424,GA Clarke 174B-012,GA Clarke314 Barnett Shoals Rd,P2425,4,Athens,GA,306052818,Clarke,,N,21.11,127,,0.79,616.0,0.0,,,"Business Center, Clubhouse, Fitness Center, Property Manager on Site, Security System, Spa, Gated, Tanning Salon, Breakfast/Coffee Concierge, Pet Play Area, Trash Pickup - Door to Door, Volleyball Court",2012.0,,05/10/13,"24,000,000",,,,,,,,,,,,,,28.0,1.81,800.0,0.0,0.0,80.0,3.54,567.0,0.0,1.3,19.0,5.24,550.0,0.0,0.0,27.9,29.3,2424.0,30.0,3111.0
2425,GA Clarke 174D-005-B,GA Clarke930 Barnett Shoals Rd,P2426,3,Athens,GA,30605,Clarke,,N,4.04,133,,,1111.0,0.3,,,"Pet Play Area, Trash Pickup - Curbside, Trash Pickup - Door to Door, Online Services, Sundeck",1996.0,,,,,,,,,,,,,,,,,133.0,0.75,1111.0,0.3,0.0,,,,,,,,,,,28.8,29.9,2494.0,30.2,3010.0
2426,GA Bibb FG45-0312,GA Bibb301 Barrington Hall Dr,P2427,3,Macon,GA,312200707,Bibb,,N,14.08,176,,3.98,1091.0,0.6,2.307,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Gated, Furnished Units Available, Grill, Guest Apartment, Laundry Service, Package Service, Volleyball Court, Storage Space, Maintenance on site, Sundeck",1996.0,,01/14/14,"11,200,000",21.11,,Masonry,,,,,,40.0,0.86,870.0,0.6,5.0,112.0,0.82,1111.0,0.6,3.6,24.0,0.83,1362.0,0.6,4.2,,,,,,36.8,38.7,74.0,39.6,72.0
2427,GA Bibb K002-0027,GA Bibb1644 Bass Rd,P2428,4,Macon,GA,31210,Bibb,,N,45.58,316,,4.43,1232.0,0.6,1.899,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Spa, Tennis Court, Gated, Breakfast/Coffee Concierge, Grill, Guest Apartment, Laundry Service, Maid Service, Package Service, Storage Space, Health Club Discount, Lounge, Maintenance on site, Sundeck",2004.0,,09/17/14,,20.59,,Wood Frame,,,,,,96.0,0.97,972.0,0.6,4.2,182.0,0.86,1294.0,0.6,4.4,38.0,0.88,1591.0,0.6,5.3,,,,,,34.8,36.1,689.0,37.3,567.0
2428,GA Bibb K003-0279,GA Bibb105 Bass Plantation Dr,P2429,3,Macon,GA,31210,Bibb,,N,20.36,160,,8.13,1133.0,0.8,2.2119999999999997,,"Clubhouse, Fitness Center, Tennis Court, Furnished Units Available",2002.0,,,,20.36,,Wood Frame,,,,,,32.0,0.97,838.0,1.0,9.4,112.0,0.78,1189.0,0.8,7.1,16.0,0.84,1332.0,1.0,12.5,,,,,,35.9,38.0,751.0,39.2,672.0
2429,GA Clarke 122D3-A-022-A,GA Clarke189 Baxter Dr,P2430,3,Athens,GA,306063701,Clarke,,N,4.99,356,,3.37,664.0,0.5,0.0,,"24 Hour Access, Business Center, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Furnished Units Available, Grill, Volleyball Court, Elevator, Maintenance on site",1964.0,,09/16/13,"8,750,000",,,Masonry,30.0,1.27,450.0,0.5,3.3,256.0,1.05,605.0,0.5,3.1,55.0,0.86,900.0,0.5,3.6,15.0,0.8,1232.0,0.5,6.7,,,,,,35.4,36.0,2093.0,35.9,2825.0
2430,GA Clarke 171-001-N,GA Clarke415 Baxter St,P2431,3,Athens,GA,30605,Clarke,,N,21.64,450,,5.11,800.0,0.0,,,,,,,,,,,,,,,,450.0,,800.0,,5.1,,,,,,,,,,,,,,,,25.1,26.5,6424.0,27.3,9378.0
2431,GA Clarke 171-001-N,GA Clarke515 Baxter St,P2432,3,Athens,GA,30605,Clarke,,N,21.64,500,,5.0,800.0,0.0,,,,1967.0,2017.0,,,,,,,,,,,500.0,,800.0,,5.0,,,,,,,,,,,,,,,,25.4,26.9,5809.0,27.6,8564.0
2432,GA Clarke 171-001-N,GA Clarke615 Baxter St,P2433,3,Athens,GA,30605,Clarke,,N,21.64,500,,3.0,800.0,0.0,,,,,,,,,,,,,,,,500.0,,800.0,,3.0,,,,,,,,,,,,,,,,25.6,27.0,5437.0,27.7,8086.0
2433,GA Chatham 2-0003-11-014,GA Chatham646 Bay St,P2434,4,Savannah,GA,31401,Chatham,,N,2.1056,149,,2.01,1085.0,0.4,1.3419999999999999,,"Clubhouse, Fitness Center, Furnished Units Available, Community-Wide WiFi, Elevator",2014.0,,12/18/15,"42,300,000",9.08,,Reinforced Concrete,,,,,,4.0,2.98,714.0,1.0,25.0,65.0,2.83,803.0,0.4,1.5,8.0,2.43,1422.0,0.4,0.0,72.0,2.97,1322.0,0.4,1.4,28.7,29.1,3945.0,29.7,4272.0
2434,GA Cherokee 015N06-00000-146-000-0000,GA Cherokee5920 Bells Ferry Rd,P2435,4,Acworth,GA,30102,Cherokee,,N,20.28,272,,2.94,1254.0,0.0,0.0,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Tennis Court, Gated",2003.0,,,,,,Masonry,,,,,,48.0,1.15,975.0,0.0,2.1,40.0,1.08,1150.0,0.0,10.0,184.0,0.99,1350.0,0.0,1.6,,,,,,31.6,34.5,1672.0,36.1,1639.0
2435,GA Cherokee 015N05-00000-002-000-0000,GA Cherokee6359 Bells Ferry Rd,P2436,2,Acworth,GA,30102    ,Cherokee,,N,98.57,507,,4.93,,0.0,1.0,,Property Manager on Site,1971.0,,03/30/18,"13,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,35.0,1618.0,36.6,1596.0
2436,GA Cherokee 015N07-00000-047-00A-0000,GA Cherokee10451 Bells Ferry Rd,P2437,3,Canton,GA,301141293,Cherokee,,N,8.54,150,,14.67,1047.0,1.0,0.847,,"Fitness Center, Property Manager on Site, Gameroom, Media Center/Movie Theatre, Planned Social Activities, Elevator",2006.0,,01/11/17,"40,000,000",,,Masonry,,,,,,40.0,2.88,754.0,1.0,15.0,110.0,2.44,1154.0,1.0,14.6,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2437,GA Chatham 2-1016-01-023,GA Chatham1475 Benton Blvd,P2438,4,Pooler,GA,31322,Chatham,,N,27.2,288,,5.9,936.0,0.0,2.083,,"24 Hour Access, Business Center, Fitness Center, Laundry Facilities, Picnic Area, Playground, Grill, Package Service, Pet Play Area, Wi-Fi, Lounge, Pond",2008.0,,10/01/13,,8.74,,Wood Frame,,,,,,148.0,1.22,792.0,0.0,6.1,104.0,1.07,1042.0,0.0,5.8,36.0,1.09,1222.0,0.0,5.6,,,,,,0.0,0.0,0.0,0.0,0.0
2438,GA Chatham 2-1016-01-034,GA Chatham1502 Benton Blvd,P2439,4,Savannah,GA,31407,Chatham,,N,18.541,256,,7.03,1077.0,1.2,1.172,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Gated, Gameroom, Lounge, Maintenance on site",2014.0,,05/05/15,"34,960,000",8.65,,Masonry,,,,,,113.0,1.28,821.0,2.0,7.1,119.0,1.04,1238.0,0.8,6.7,24.0,1.04,1482.0,0.9,8.3,,,,,,0.0,0.0,0.0,0.0,0.0
2439,GA Chatham 2-1016-01-022,GA Chatham1515 Benton Blvd,P2440,3,Pooler,GA,31322,Chatham,,N,23.69,312,,4.81,1087.0,2.9,1.6030000000000002,,"Controlled Access, Fitness Center, Picnic Area, Gated, Grill, Package Service, Wi-Fi, Lounge",2001.0,,10/01/13,,8.88,,Wood Frame,,,,,,108.0,1.26,784.0,2.3,4.6,144.0,0.91,1205.0,4.2,4.9,60.0,0.92,1348.0,1.1,5.0,,,,,,0.0,0.0,0.0,0.0,0.0
2440,GA Chatham 2-1016-01-013,GA Chatham1565 Benton Blvd,P2441,4,Savannah,GA,314070406,Chatham,,N,14.26,203,,3.94,1105.0,0.5,1.4780000000000002,,"Controlled Access, Fitness Center, Picnic Area, Car Wash Area, Gameroom, Media Center/Movie Theatre, Package Service, Pet Play Area, Wi-Fi, Lounge, Pet Washing Station",2017.0,,07/19/18,"36,200,000",9.03,,Wood Frame,,,,,,95.0,1.39,825.0,0.5,4.2,102.0,1.08,1342.0,0.5,3.9,6.0,1.06,1504.0,0.5,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
2441,GA Chatham 2-1016-02-123,GA Chatham2155 Benton Blvd,P2442,4,Savannah,GA,31407,Chatham,,N,19.7711,329,,4.26,1086.0,2.9,1.52,,"Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Grill, Package Service, Recycling, Lounge, Maintenance on site",2010.0,,11/30/15,"44,900,000",10.35,,Wood Frame,,,,,,125.0,1.14,858.0,0.7,4.0,172.0,0.99,1192.0,3.0,3.5,32.0,0.99,1408.0,8.4,9.4,,,,,,0.0,0.0,0.0,0.0,0.0
2442,GA Chatham 2-1016-02-048,GA Chatham2170 Benton Blvd,P2443,4,Savannah,GA,31407,Chatham,,N,23.2,317,,7.89,854.0,5.3,0.946,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Breakfast/Coffee Concierge, Grill, Package Service, Recycling, Lounge, Maintenance on site, Sundeck",2015.0,,11/18/16,"38,700,000",10.08,,Wood Frame,,,,,,198.0,1.42,690.0,8.3,8.1,92.0,0.98,1051.0,0.8,7.6,27.0,1.09,1378.0,0.8,7.4,,,,,,0.0,0.0,0.0,0.0,0.0
2443,GA Bulloch MS62000055A000,GA Bulloch100 Bermuda Run,P2444,3,Statesboro,GA,304586064,Bulloch,,N,14.0,164,,10.98,1070.0,1.0,,,"Business Center, Clubhouse, Fitness Center, Property Manager on Site, Basketball Court, Gameroom, Media Center/Movie Theatre, Planned Social Activities, Renters Insurance Program, Volleyball Court, Maintenance on site, Online Services",1990.0,2011.0,01/07/10,"6,300,626",,,Wood Frame,,,,,,,,,,,48.0,1.2,766.0,1.0,10.4,20.0,1.11,1030.0,1.0,10.0,96.0,0.91,1230.0,1.0,11.5,23.1,24.4,4618.0,25.7,6090.0
2444,GA Bibb M092-0069,GA Bibb3165 Bloomfield Dr,P2445,2,Macon,GA,312064200,Bibb,,N,4.98,104,,79.81,955.0,1.0,1.923,,,1969.0,2014.0,01/14/15,,10.63,,,,,,,,24.0,0.73,755.0,1.0,79.2,80.0,0.62,1015.0,1.0,80.0,,,,,,,,,,,32.3,34.2,1043.0,35.3,1038.0
2445,GA Chatham 5-1009-01-035,GA Chatham280 Blue Moon Xing,P2446,4,Pooler,GA,31322,Chatham,,N,15.11,288,,7.64,1020.0,0.8,2.083,,"Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Gated, Car Wash Area, Grill, Wi-Fi, Lounge, Sundeck",2007.0,,04/20/17,"37,900,000",9.96,,Wood Frame,,,,,,90.0,1.22,813.0,0.8,7.8,156.0,1.06,1071.0,0.8,7.7,42.0,1.08,1276.0,0.8,7.1,,,,,,30.4,34.0,1815.0,35.6,1738.0
2446,GA Chatham 5-1009-01-062,GA Chatham300 Blue Moon Xing,P2447,4,Pooler,GA,313229733,Chatham,,N,14.9851,256,,5.86,1087.0,0.3,1.7730000000000001,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck",2009.0,,06/13/11,"26,625,000",10.14,,Wood Frame,,,,,,133.0,1.12,842.0,0.0,6.0,99.0,0.94,1309.0,0.0,6.1,24.0,0.82,1532.0,3.1,4.2,,,,,,30.5,34.1,1864.0,35.7,1787.0
2447,GA Clarke 153A-E-001,GA Clarke102 Bluff Rd,P2448,2,Athens,GA,30607,Clarke,,N,21.5166,198,,,948.0,0.2,,,,1983.0,,01/01/12,"735,000",,,Wood Frame,,,,,,,,,,,198.0,0.72,948.0,0.2,0.0,,,,,,,,,,,32.2,35.2,306.0,36.0,453.0
2448,GA Clarke 153A-E-003,GA Clarke122 Bluff Rd,P2449,2,Athens,GA,306071902,Clarke,,N,50.0,206,,2.91,924.0,0.5,0.01,,,1981.0,2015.0,02/15/19,"11,170,000",,,Wood Frame,,,,,,,,,,,206.0,0.67,924.0,0.5,2.9,,,,,,,,,,,32.2,35.2,306.0,36.0,453.0
2449,GA Chatham 2-0017-01-017,GA Chatham121 Boundary St,P2450,2,Savannah,GA,314012205,Chatham,,N,7.5,200,,5.5,,0.0,1.0,,,1972.0,,,,9.71,,Masonry,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,29.7,4519.0,30.3,4829.0
2450,GA Chatham 2-0031-47-005,GA Chatham 302-310Boundary St,P2451,4,Savannah,GA,31401,Chatham,,N,2.8122,300,,5.33,,0.0,0.0,,"Courtyard, Elevator",2001.0,,,,9.52,,Reinforced Concrete,,,,,,,,,,,150.0,,,,5.3,150.0,,,,5.3,,,,,,31.6,31.2,5163.0,31.6,5338.0
2451,GA Bibb K003-0557,GA Bibb5235 Bowman Rd,P2452,4,Macon,GA,31210,Bibb,,N,,240,,13.33,1208.0,2.6,,,"Clubhouse, Fitness Center, Car Wash Area, Grill, Pet Play Area, Confere Rooms",2018.0,,,,19.58,,,,,,,,72.0,1.08,921.0,3.0,13.9,150.0,0.92,1313.0,1.8,13.3,18.0,1.0,1491.0,1.8,11.1,,,,,,35.9,37.8,930.0,39.1,858.0
2452,GA Chatham 2-1030F-01-014,GA Chatham1355 Bradley Blvd,P2453,3,Savannah,GA,31419,Chatham,,N,14.51,144,,0.69,1136.0,0.3,2.083,,"Clubhouse, Day Care, Fitness Center, Picnic Area, Playground, Pool, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Car Wash Area, Grill",2004.0,,,,14.81,,Wood Frame,,,,,,16.0,1.31,718.0,0.3,0.0,64.0,0.98,1079.0,0.3,1.6,32.0,1.06,1167.0,0.3,0.0,32.0,0.95,1430.0,0.3,0.0,30.6,33.7,976.0,34.9,957.0
2453,GA Bulloch MS74000198A021,GA Bulloch1150 Brampton Ave,P2454,4,Statesboro,GA,30458,Bulloch,,N,18.12,200,,22.0,1088.0,3.9,3.12,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Property Manager on Site, Basketball Court, Furnished Units Available, Gameroom, Grill, Volleyball Court",2010.0,,01/14/19,,,,,,,,,,,,,,,64.0,1.31,850.0,0.0,21.9,136.0,0.38,1200.0,8.3,22.1,,,,,,22.5,23.9,4426.0,25.3,5847.0
2454,GA Chatham 1-0993-02-024,GA Chatham15 Brasseler Blvd,P2455,4,Savannah,GA,31419,Chatham,,N,23.35,264,,8.33,1062.0,6.7,2.273,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Tanning Salon, Basketball Court, Gameroom, Grill, Pet Play Area, Walking/Biking Trails",2009.0,,03/11/15,"29,000,000",13.27,,Wood Frame,,,,,,114.0,1.06,827.0,0.9,7.9,96.0,0.97,1159.0,15.5,8.3,54.0,0.87,1386.0,0.9,9.3,,,,,,32.5,35.4,2452.0,36.5,2340.0
2455,GA Chatham 2-0045-18-003,GA Chatham 600-623 Brewer St,P2456,2,Savannah,GA,31401,Chatham,,N,15.1,199,,5.53,,0.0,,,,,,,,10.72,,Masonry,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,7040.0,32.4,7016.0
2456,GA Chatham 2-0043-02-001,GA Chatham709 Broad St,P2457,3,Savannah,GA,314016001,Chatham,,N,0.0918,100,,3.0,768.0,0.5,0.0,,"24 Hour Access, Laundry Facilities, Maintenance on site",1921.0,,,,11.06,,Wood Frame,,,,,,42.0,1.46,533.0,0.4,2.4,25.0,1.12,835.0,0.8,8.0,33.0,1.06,1015.0,0.4,0.0,,,,,,34.6,35.8,6160.0,36.1,5742.0
2457,GA Clarke 171A5-D-003,GA Clarke150 Broad St,P2458,4,Athens,GA,306012710,Clarke,,N,,266,,3.01,650.0,0.5,,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Furnished Units Available, Package Service, Elevator, Lounge, Maintenance on site, Sundeck",2015.0,,09/20/18,"62,434,800",,,,,,,,,238.0,2.1,610.0,0.5,2.9,20.0,2.46,796.0,0.5,5.0,,,,,,8.0,2.44,1472.0,0.5,0.0,24.5,26.3,6056.0,27.0,8959.0
2458,GA Clarke 121D2-A-003,GA Clarke2360 Broad St,P2459,3,Athens,GA,30606,Clarke,,N,36.84,500,,7.4,592.0,0.8,0.99,,"24 Hour Access, Business Center, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Basketball Court, Grill, Pet Play Area, Planned Social Activities, Volleyball Court, Walking/Biking Trails, Maintenance on site, Online Services",1968.0,2018.0,02/06/17,"21,612,500",,,Masonry,32.0,1.85,330.0,0.8,6.3,258.0,1.3,527.0,0.8,7.0,198.0,1.07,700.0,0.8,7.1,12.0,1.23,920.0,1.0,25.0,,,,,,35.9,36.7,1662.0,36.7,2244.0
2459,GA Clarke 122B3-E-006,GA Clarke1 Broadacres Ct,P2460,2,Athens,GA,306062953,Clarke,,N,,128,,1.56,924.0,0.0,,,,,,,,,,,,,,,,53.0,,719.0,,1.9,64.0,,1029.0,,1.6,11.0,,1297.0,,0.0,,,,,,28.8,30.4,3844.0,30.9,5526.0
2460,GA Carroll C07-0580007,GA Carroll116 Brock St,P2461,2,Carrollton,GA,30117,Carroll,,N,3.2,100,,3.0,599.0,0.4,1.1,,"Laundry Facilities, Property Manager on Site, Maintenance on site",1988.0,,03/02/18,"3,495,000",,,Wood Frame,,,,,,79.0,2.99,540.0,0.4,2.5,21.0,0.91,820.0,0.6,4.8,,,,,,,,,,,39.9,39.6,309.0,39.7,356.0
2461,GA Catoosa 0002D-057,GA Catoosa100 Brookhaven Cir,P2462,2,Fort Oglethorpe,GA,307423213,Catoosa,,N,,224,,5.8,1099.0,0.7,,,,,,,,12.7,,,,,,,,100.0,0.82,850.0,0.7,6.0,124.0,0.7,1300.0,0.7,5.7,,,,,,,,,,,38.4,39.8,1462.0,40.4,1419.0
2462,GA Bibb L083-0062,GA Bibb4860 Brookhaven Rd,P2463,3,Macon,GA,31206,Bibb,,N,2.11,104,,2.88,813.0,0.5,1.923,,"Laundry Facilities, Playground, Property Manager on Site, Furnished Units Available, Grill, Laundry Service, Package Service, Maintenance on site, Sundeck",1983.0,2006.0,04/22/13,"1,650,000",12.33,,Wood Frame,,,,,,37.0,0.83,679.0,0.5,2.7,67.0,0.74,887.0,0.5,3.0,,,,,,,,,,,33.0,34.6,727.0,35.4,701.0
2463,GA Clarke 121B4-B-026,GA Clarke100 Brookside Ave,P2464,4,Athens,GA,306062576,Clarke,,N,32.356,100,,,777.0,0.3,,,"Business Center, Fitness Center, Laundry Facilities, LEED Certified - Silver",2014.0,,,,,,,,,,,,86.0,1.14,744.0,0.3,0.0,14.0,0.98,981.0,0.3,0.0,,,,,,,,,,,36.0,36.9,1776.0,37.0,2397.0
2464,GA Bibb O063-0200,GA Bibb3141 Brookwood Dr,P2465,2,Macon,GA,312040741,Bibb,,N,21.0954,100,,3.0,930.0,0.5,2.0,,"Courtyard, Security System",1948.0,,,,12.68,,Masonry,,,,,,54.0,0.85,700.0,0.5,3.7,46.0,0.65,1200.0,0.5,2.2,,,,,,,,,,,36.8,37.5,1470.0,38.2,1384.0
2465,GA Chatham 2-0016-06-001,GA Chatham349 Bryan St,P2466,2,Savannah,GA,31401,Chatham,,N,10.9578,301,,5.32,977.0,0.0,0.43200000000000005,,,,,,,9.12,,Reinforced Concrete,,,,,,112.0,,752.0,,5.4,148.0,,1048.0,,5.4,41.0,,1332.0,,4.9,,,,,,29.0,29.4,4024.0,30.0,4333.0
2466,GA Bryan 054-001-02,GA Bryan1821 Buckeye Dr,P2467,4,Richmond Hill,GA,313244685,Bryan,,N,4.4525,192,,23.96,1232.0,0.0,1.3019999999999998,,"Fitness Center, Playground, Pool, Grill, Pet Play Area, Sundeck",2008.0,,12/01/17,"8,500,000",20.07,,Wood Frame,,,,,,78.0,0.93,1034.0,0.0,24.4,93.0,0.86,1293.0,0.0,23.7,21.0,0.73,1698.0,0.0,23.8,,,,,,31.0,30.9,2122.0,32.7,1994.0
